latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,,,,,,,
36.44991,-116.436035,680,-28800,America/Los_Angeles,PST,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),daylight_duration (s),sunshine_duration (s),precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (inch)
4/5/2018,3,84,63.6,73.8,78.6,57.6,68,45943.72,39600,0,0,0,0,11.3,21,176,22.74,0.226
4/6/2018,3,84.6,62.9,75,79.5,56.8,69.5,46081.43,36881.21,0,0,0,0,11.7,23.7,163,21.86,0.244
4/7/2018,2,85.8,63.1,74.1,85.6,59.6,71.4,46218.57,42482.21,0,0,0,0,11.6,22.6,187,22.95,0.224
4/8/2018,0,82,53.3,69.5,74.7,48.9,62.5,46355.05,42688.19,0,0,0,0,9.6,19.5,331,26.29,0.249
4/9/2018,1,82.5,59.5,71.6,76,49.1,63.6,46490.77,42813.94,0,0,0,0,12.1,22.4,352,26,0.276
4/10/2018,1,89.4,55.2,74.1,79.3,47.9,66.3,46625.62,42707.71,0,0,0,0,14.3,26.2,181,25.32,0.295
4/11/2018,1,88.7,63.5,76.1,77.2,56.6,66.5,46759.52,41965.84,0,0,0,0,20.5,36.9,175,25.92,0.375
4/12/2018,0,66.4,53.8,60.9,55.5,42,48.8,46892.36,43236.98,0,0,0,0,22.4,38.3,347,26.79,0.309
4/13/2018,0,72.8,48,59.7,61,35.6,49.2,47024.04,43484.79,0,0,0,0,16.7,30.2,341,26.82,0.272
4/14/2018,1,76.5,52,65.3,71.7,42.1,57.8,47154.93,43649.05,0,0,0,0,10,16.8,300,26.82,0.253
4/15/2018,3,77.1,59.1,69,63.8,52.1,59.1,47285.82,11601.38,0,0,0,0,19,32.4,167,11.21,0.231
4/16/2018,2,69,50.1,61.5,56.7,40.7,48.8,47416.64,43888.94,0,0,0,0,24.6,42.7,177,26.72,0.311
4/17/2018,2,67.5,47.7,57.3,59.4,36.3,48.4,47547.29,44173.96,0,0,0,0,15.6,27.3,327,27.5,0.232
4/18/2018,2,73.5,43.8,61.3,63.9,35.5,52.2,47677.7,44246.65,0,0,0,0,17.3,30.9,166,25.96,0.266
4/19/2018,51,63,53.7,58.2,58,43.5,49.5,47807.75,40891.86,0.016,0.016,0,3,13.7,28,279,20.4,0.213
4/20/2018,0,82,53,67.8,70.8,45.7,58.7,47937.36,44622.42,0,0,0,0,21.3,38.7,329,27.22,0.296
4/21/2018,1,84.2,53.6,71.3,79.9,45.2,64.7,48066.43,44987.72,0,0,0,0,8.9,16.6,331,27.66,0.247
4/22/2018,1,88.4,58,75.9,82.6,50.1,68.9,48194.86,43747.73,0,0,0,0,9.4,16.6,172,26.88,0.277
4/23/2018,0,88.5,66.3,78.4,83.5,60,72.5,48322.55,45159.57,0,0,0,0,10,17.9,175,27.54,0.267
4/24/2018,1,88.3,65.1,78.7,85.2,57.6,72.6,48449.4,41631.39,0,0,0,0,7.6,17.2,305,27.17,0.256
4/25/2018,1,90.8,62.1,79.2,86,54.4,72.9,48575.3,45302.25,0,0,0,0,7.3,13.9,283,27.5,0.274
4/26/2018,0,93.7,64.8,81.4,88.2,57.6,74.6,48700.15,45372.05,0,0,0,0,12.3,22.1,177,27.74,0.314
4/27/2018,0,90.1,67,78.9,80.3,59.4,70,48823.84,45440.72,0,0,0,0,19.3,34.2,164,28.08,0.384
4/28/2018,0,82,59.4,71.7,75.1,50.8,63.7,48946.27,45508.19,0,0,0,0,12.5,23,170,28.45,0.32
4/29/2018,2,78.4,55.3,68.2,71.3,48.2,60.4,49067.3,45269.08,0,0,0,0,23.8,40.9,168,28.24,0.293
4/30/2018,3,71.4,55.6,64.1,66.9,45.2,56.1,49186.84,45639.16,0,0,0,0,15.9,31.1,321,23.19,0.238
5/1/2018,51,70.8,53.8,60,65.7,50.6,54.6,49304.75,34063.86,0.024,0.024,0,3,14.9,27.5,130,19.72,0.166
5/2/2018,61,69.7,51.9,60.3,66.7,49.5,56.8,49420.94,37236.89,0.083,0.083,0,5,12.6,21.7,136,22.91,0.177
5/3/2018,0,82.1,53.7,68.1,75.6,51.5,64.6,49535.26,45824.45,0,0,0,0,10.2,19.9,76,27.8,0.222
5/4/2018,0,88.1,57.2,75.4,83.3,51.7,70.8,49648.07,45918.08,0,0,0,0,6.8,11.9,132,28.59,0.253
5/5/2018,1,92.9,61.9,80.3,85.5,55.9,74,49760.08,44396.99,0,0,0,0,11.9,21.9,183,27.4,0.297
5/6/2018,2,92.1,72.8,83.1,81.7,66.5,74.2,49871.23,39096.72,0,0,0,0,17,29.8,167,22.37,0.342
5/7/2018,1,94.2,70.8,83.6,86.9,63.5,77.1,49981.43,45926.11,0,0,0,0,7.3,16.8,178,29.16,0.294
5/8/2018,1,98.2,69.4,85.9,92.1,63.1,79.1,50090.57,46106.76,0,0,0,0,11.8,21.3,162,29.07,0.322
5/9/2018,1,100.2,77.6,87.7,94.8,71.3,81.1,50198.55,46324.05,0,0,0,0,14.3,25.7,183,28.27,0.346
5/10/2018,1,92.7,72.4,83.4,88.7,66.7,77.1,50305.26,43375.98,0,0,0,0,12.4,22.6,188,28.61,0.335
5/11/2018,1,88.1,64.5,75.7,83.5,54.9,67.5,50410.6,46428.31,0,0,0,0,28,47.4,117,28.69,0.364
5/12/2018,1,76.8,56.8,67.7,70.6,51.9,61.3,50514.48,46477.68,0,0,0,0,15.2,25.3,114,29.67,0.266
5/13/2018,1,79.9,60.2,70.8,75.1,52.8,64.7,50616.77,46525.21,0,0,0,0,13.8,26.4,281,27.41,0.279
5/14/2018,2,82.9,65.5,74,78.4,58.8,68.1,50717.36,46407.32,0,0,0,0,12.6,22.4,313,25.36,0.286
5/15/2018,0,85.3,63.7,75.6,78,59.7,69.6,50816.16,46796.91,0,0,0,0,13.5,24.2,181,28.29,0.319
5/16/2018,0,86.5,62.7,75.4,75,56.8,66.1,50913.03,46937.79,0,0,0,0,19.1,34.2,171,30.07,0.384
5/17/2018,0,83.1,62.4,73.5,79.6,53.1,66.5,51007.88,47081.66,0,0,0,0,15.7,28.2,307,29.89,0.307
5/18/2018,1,89.3,63.5,78.7,86.7,58.8,74.1,51100.56,46734.9,0,0,0,0,11,20.8,311,28.94,0.28
5/19/2018,2,89.7,69.9,80.3,83.2,65.7,75,51190.98,45545.66,0,0,0,0,14.5,27.3,185,24.29,0.262
5/20/2018,1,88.2,68.3,79.4,79.5,64.1,72.3,51279.01,46658.23,0,0,0,0,17.5,32.4,166,27.31,0.338
5/21/2018,51,82.1,67.2,73.3,74.8,62.9,67.6,51364.54,27758.42,0.008,0.008,0,2,13,25.3,169,21.31,0.254
5/22/2018,2,84.6,62.6,75.2,80.3,58.1,70.8,51447.41,47191.5,0,0,0,0,7.4,18.3,326,25.38,0.238
5/23/2018,1,88.3,65,79.6,81.6,60.3,73.3,51527.54,47445.5,0,0,0,0,13.6,25.7,170,27.87,0.326
5/24/2018,0,91,68.2,80.5,82.2,63.1,73.8,51605.14,47705.23,0,0,0,0,16.9,30.9,169,29.56,0.371
5/25/2018,0,81.8,65.5,73.9,71.4,57.3,64.6,51680.76,47947.71,0,0,0,0,19.9,35.8,164,30.19,0.374
5/26/2018,2,82.4,58,70.2,76.2,51.9,64.8,51754.36,47382.55,0,0,0,0,14.2,24.8,180,29.37,0.276
5/27/2018,53,85.3,65.7,75,80.2,58,69.5,51825.86,47127.54,0.02,0.02,0,1,14.1,25.5,327,28.35,0.301
5/28/2018,2,92.5,65.6,80.8,87.3,61.5,75.9,51895.18,47505.55,0,0,0,0,11.3,22.4,333,28.18,0.318
5/29/2018,1,96.1,71.2,84.8,92.5,64.8,79.7,51962.24,46904.73,0,0,0,0,10.8,20.4,245,29.56,0.339
5/30/2018,1,95.5,74.1,86.3,86.3,69.9,79.1,52026.98,48246.36,0,0,0,0,19.5,36.2,172,27.26,0.394
5/31/2018,1,87.9,69.3,78,76.6,59.9,67.8,52089.32,48599.12,0,0,0,0,23.8,42.3,167,30.24,0.432
6/1/2018,0,93.4,62.7,79.2,87.2,56.7,73.2,52149.18,48635.98,0,0,0,0,9.2,20.6,332,30.78,0.31
6/2/2018,0,98.5,71.7,86.4,93.6,62.9,78.9,52206.48,48662.45,0,0,0,0,13,22.6,325,30.5,0.372
6/3/2018,0,101,69.2,89.4,95.8,62,83.1,52261.16,48707.09,0,0,0,0,9.6,17.7,158,30.77,0.328
6/4/2018,1,101.9,78.5,91.6,93.2,72.7,83.7,52313.13,46800,0,0,0,0,17.8,30.9,163,30.28,0.421
6/5/2018,1,98.2,75.4,88.3,90,70,79.9,52362.33,47915.18,0,0,0,0,18.1,32.2,162,30.19,0.46
6/6/2018,0,95.3,73.3,85,84.8,67.3,76.3,52408.66,48806.09,0,0,0,0,18.3,32.9,167,30.45,0.436
6/7/2018,0,93.3,69.6,83,86.7,63.4,75.2,52452.07,48836.72,0,0,0,0,13,24.8,168,30.66,0.396
6/8/2018,0,97.5,74.8,86.6,91.1,68.7,80.2,52492.47,48866.03,0,0,0,0,13.8,24.6,170,30.82,0.349
6/9/2018,0,99,71.9,85,88,64.7,75.6,52529.8,48893.93,0,0,0,0,21.4,38.3,168,30.8,0.467
6/10/2018,1,94.1,67.6,82,86.9,59.7,74.3,52563.98,48920.37,0,0,0,0,20.3,35.3,306,30.69,0.35
6/11/2018,1,98.2,71.6,86.7,94.5,62.8,80.4,52594.93,48945.23,0,0,0,0,8.5,15.9,286,30.56,0.324
6/12/2018,0,103.8,73.2,91.4,98.4,66,85.2,52622.6,48968.47,0,0,0,0,12.6,21.9,172,30.48,0.355
6/13/2018,0,104,82.3,94,96.1,77.5,86.8,52647.01,48990.55,0,0,0,0,16,29.1,162,30.59,0.428
6/14/2018,0,102.8,77.7,90.7,94.7,71.7,82.8,52668.37,49011.75,0,0,0,0,17.5,30.2,165,30.64,0.466
6/15/2018,1,98.4,78,88.2,88.4,70.7,78.4,52686.68,49032.01,0,0,0,0,20,35.8,166,29.71,0.499
6/16/2018,0,94.9,74.6,83.9,84.1,63.8,74.1,52701.93,49051.27,0,0,0,0,23.6,40.9,166,30.35,0.475
6/17/2018,0,86.2,67.5,75.6,75,58.6,66.2,52714.13,49069.45,0,0,0,0,20.9,37.1,165,30.64,0.396
6/18/2018,0,88.8,63.6,76.9,86.6,60,73,52723.28,49086.51,0,0,0,0,6.9,15.9,153,30.33,0.267
6/19/2018,0,96.8,69.8,86,95.1,63.2,81.2,52729.39,49102.37,0,0,0,0,8.7,16.8,294,30.27,0.301
6/20/2018,0,103.3,77.9,91.7,98.7,72.1,86.3,52732.46,49116.97,0,0,0,0,10.3,17.9,194,30.47,0.341
6/21/2018,0,107.4,82.3,94.7,100.1,77.5,88.2,52732.5,49130.27,0,0,0,0,13.2,24.4,177,30.72,0.385
6/22/2018,0,106,77.4,95,104.1,70.4,88.5,52729.52,49142.18,0,0,0,0,8.4,17,296,31.35,0.341
6/23/2018,0,105.4,84.1,95,99.9,78,88.2,52723.53,49152.66,0,0,0,0,13.4,24.6,157,31.07,0.376
6/24/2018,0,103.5,77.8,94.1,101,72.8,89.2,52714.53,49161.64,0,0,0,0,10.8,19.9,161,30.38,0.34
6/25/2018,0,106.5,80,94.5,99.2,75.2,88.1,52702.55,49169.07,0,0,0,0,15,27.5,165,30.16,0.438
6/26/2018,0,105.7,78.4,93.9,97.8,74.2,87.4,52687.59,49174.88,0,0,0,0,14.4,26.6,164,30.64,0.432
6/27/2018,0,103.4,77.1,92.1,94.4,73.8,84.9,52669.67,49179.02,0,0,0,0,17.4,31.8,162,30.71,0.465
6/28/2018,0,101.7,76.7,89.1,93.6,69.8,80.5,52648.8,49181.42,0,0,0,0,18.4,31.3,167,30.85,0.464
6/29/2018,0,99.2,73.7,86.8,92.7,69,81.3,52625.02,49182.04,0,0,0,0,13.9,24.2,165,30.37,0.358
6/30/2018,0,102.2,76.5,91.4,99.9,72.2,87.2,52598.32,49180.81,0,0,0,0,6.8,13,139,30.14,0.304
7/1/2018,0,103.6,79.6,92.7,100.1,73.7,87.5,52568.73,49177.68,0,0,0,0,10.4,19,169,29.88,0.37
7/2/2018,0,104.9,82.8,94.1,99.3,77.7,87.8,52536.28,49170.62,0,0,0,0,14.4,26.4,162,29.87,0.427
7/3/2018,0,102.4,79.9,91.1,93.2,75.3,83.4,52500.8,49138.16,0,0,0,0,21.6,37.1,164,30.03,0.486
7/4/2018,0,98.7,77.4,89,90,71.9,81.2,52462.04,49102.74,0,0,0,0,18.3,33.1,164,30.55,0.457
7/5/2018,1,101.8,79.2,91.2,94.6,74.2,84.4,52420.06,49064.37,0,0,0,0,11.9,23,176,30.24,0.359
7/6/2018,1,108.1,73.8,94.5,102.9,66,88.2,52374.97,49023.1,0,0,0,0,10.1,18.6,170,30.18,0.343
7/7/2018,2,108.9,85.1,98.1,105.1,79.2,93.5,52326.84,47938.43,0,0,0,0,14.4,25.5,172,26.47,0.368
7/8/2018,1,109,86.5,98.8,105.7,84.3,95.5,52275.78,48932.23,0,0,0,0,12.5,21.7,163,27.6,0.374
7/9/2018,2,103.8,87.2,96.1,100.7,83.1,92.4,52221.87,45824.13,0,0,0,0,13.5,25.1,161,25.55,0.386
7/10/2018,2,101.2,81.8,92.1,99,84.8,91.4,52165.19,47296.38,0,0,0,0,15.9,28.6,160,25.93,0.345
7/11/2018,1,96.8,81.7,89.8,97.4,82.7,88.9,52105.83,47651.9,0,0,0,0,14.9,25.9,166,24.64,0.334
7/12/2018,53,93.9,80.1,87.5,95.2,82.9,89.3,52043.9,46484.45,0.035,0.035,0,2,9.1,24.4,160,21.55,0.243
7/13/2018,1,98.7,79.6,89.1,98.6,82.3,91,51979.47,46928.77,0,0,0,0,10.6,19.9,164,21.85,0.251
7/14/2018,1,104.9,84.1,94.7,104.1,87.2,95.8,51912.64,47672.36,0,0,0,0,11.4,20.1,188,24.82,0.282
7/15/2018,1,102.7,79.7,93.1,101.6,84.3,93.6,51843.49,43415.02,0,0,0,0,12.2,23.7,174,25.78,0.283
7/16/2018,0,109,85.2,98.5,106.9,84.6,96.6,51772.12,48468.79,0,0,0,0,10.6,18.3,160,28.19,0.362
7/17/2018,1,113.2,87.9,99.4,108,85,95.2,51698.61,48356.33,0,0,0,0,20.7,37.8,160,28.15,0.451
7/18/2018,2,103.7,89.3,95.2,101.4,88.1,94.4,51623.05,36601.6,0,0,0,0,18.1,32.4,159,22.01,0.367
7/19/2018,53,104.9,84.5,94.8,101.7,87,94.5,51545.52,47010.67,0.024,0.024,0,1,14.4,27.7,155,23.04,0.324
7/20/2018,1,103.3,78.2,92.7,101.7,82.1,92.7,51466.11,47539.38,0,0,0,0,10.9,22.4,148,25.57,0.321
7/21/2018,1,101.2,80,92.2,96.8,79.4,89.9,51384.91,43460.13,0,0,0,0,18.5,34,159,23.56,0.332
7/22/2018,1,104.9,78,91.9,102.6,78.3,91.8,51302,46669.76,0,0,0,0,11.2,28.2,108,26.95,0.295
7/23/2018,0,107.3,82.8,96.5,107.6,79.5,95,51217.08,47647.75,0,0,0,0,11.3,18.3,312,27.3,0.326
7/24/2018,1,109.5,89.2,99.9,108.1,86.3,97.1,51129.56,47216.73,0,0,0,0,11.2,21.7,147,24.89,0.321
7/25/2018,1,110.1,83.9,98.8,109.3,80.2,96.3,51039.55,47413.73,0,0,0,0,8.5,17.2,218,27.72,0.316
7/26/2018,1,109.6,85.5,99.8,108.8,81.6,97.1,50947.17,46626.2,0,0,0,0,11.4,21.3,341,26.67,0.3
7/27/2018,1,110.8,86.8,99.9,108.3,84,96.1,50852.55,47300.57,0,0,0,0,10.9,21.5,171,28.33,0.348
7/28/2018,0,109.1,84.5,99.5,103.9,81.2,94.2,50755.8,47241.53,0,0,0,0,15.8,28.9,169,28.43,0.422
7/29/2018,0,111.3,84.2,96.4,101.9,81,91.9,50657.06,46717.77,0,0,0,0,24.4,41.6,172,28.27,0.439
7/30/2018,1,109,84.7,97.5,106.7,85.8,95.8,50556.43,46437.48,0,0,0,0,11.7,22.4,163,27.24,0.349
7/31/2018,1,109.9,85.3,97.9,104.9,82.8,94.3,50454.03,46155.78,0,0,0,0,16.2,27.5,165,27.21,0.38
8/1/2018,1,104.7,86.3,96.5,105.7,85.7,95.8,50349.98,46010.94,0,0,0,0,13.4,32.2,270,25.05,0.307
8/2/2018,2,109.7,86.1,96,102.8,84,94,50244.38,44136.61,0,0,0,0,20.7,37.4,167,22.33,0.325
8/3/2018,0,105,82.1,93.8,102,83.7,93.4,50137.36,46231.32,0,0,0,0,8.8,18.8,196,26.78,0.3
8/4/2018,0,105.6,81.6,95.2,99.4,79.2,89.6,50029,46377.45,0,0,0,0,13,22.8,175,28.33,0.369
8/5/2018,0,102.9,76.3,91.6,100.1,70.4,86.5,49919.43,46121,0,0,0,0,10.9,19.7,174,28.54,0.301
8/6/2018,0,103.9,80.2,93.2,99.2,75,87.9,49808.75,46063.84,0,0,0,0,6.2,15,190,28.7,0.286
8/7/2018,0,108,77.1,95.2,102.2,70.7,89.2,49697.06,45823.6,0,0,0,0,11.8,21,159,28.39,0.345
8/8/2018,0,108.9,84.4,96.6,100.9,79,90.9,49584.46,45683.1,0,0,0,0,17,28.9,166,27.52,0.409
8/9/2018,1,109.3,83.8,96.2,104.7,83.6,92.6,49471.05,44708.27,0,0,0,0,17.9,30.9,173,26.64,0.359
8/10/2018,0,107.8,83.6,95.2,101.4,81.4,91.9,49356.92,45500.47,0,0,0,0,16.8,29.5,165,26.74,0.389
8/11/2018,1,104.5,82.4,93.8,101,78.5,89.6,49242.18,44873.49,0,0,0,0,18.5,32.4,166,26.2,0.404
8/12/2018,0,103.1,80.7,92.3,99.9,78.8,89,49126.47,45120.19,0,0,0,0,15.6,27.5,165,26,0.338
8/13/2018,0,104.4,81.2,93.9,101,78.6,90.4,49009.06,44786.23,0,0,0,0,12.9,22.4,167,26.11,0.341
8/14/2018,0,103.8,84.6,94.1,99.1,82.3,89.4,48890.05,45107.34,0,0,0,0,13.4,25.5,166,25.78,0.349
8/15/2018,1,101.8,79.1,92.2,98.1,76.2,87.6,48769.56,44612.64,0,0,0,0,20.4,35.6,167,24.99,0.373
8/16/2018,0,99.6,81.1,90.9,97.6,80.9,89.5,48647.7,44479.23,0,0,0,0,14.9,27.3,166,24.79,0.317
8/17/2018,0,101.3,81.1,91.7,99.4,82.7,90.8,48524.57,44586.63,0,0,0,0,8.1,17,172,23.9,0.295
8/18/2018,0,104.7,83.1,94.9,103.9,81.9,93.7,48400.28,44572.68,0,0,0,0,7.5,16.8,174,26.03,0.288
8/19/2018,0,106.7,85.1,96.1,103.3,82.9,92.4,48274.93,44558.04,0,0,0,0,13,22.8,175,25.45,0.34
8/20/2018,1,106.2,82.6,95.8,98,78.1,89,48148.64,44429.79,0,0,0,0,18.7,33.3,167,26.06,0.443
8/21/2018,1,102.8,81.1,92.2,95.3,76.6,85.1,48021.5,44304.88,0,0,0,0,18.3,31.1,166,25.92,0.465
8/22/2018,0,100.5,79.4,90.2,92.5,74.4,83.3,47893.59,44292.25,0,0,0,0,15.7,28.9,170,25.88,0.418
8/23/2018,0,100.4,77.8,89.8,93.9,72.9,82.9,47765.04,44172.24,0,0,0,0,16.1,28.2,167,25.74,0.404
8/24/2018,1,99.5,75.7,88.1,90.2,69.9,80.4,47635.92,44109.47,0,0,0,0,13.2,22.6,165,26.18,0.392
8/25/2018,1,98,73.3,86.6,89.1,68.5,79,47506.34,35933.36,0,0,0,0,13.9,25.5,170,19.31,0.325
8/26/2018,0,99.1,73.8,87.6,91,69,79.8,47376.38,43724.64,0,0,0,0,15.4,28.6,167,25.45,0.391
8/27/2018,0,97,70.5,84.6,88,66.2,77.6,47246.13,43635.03,0,0,0,0,13.7,25.5,165,25.97,0.366
8/28/2018,0,94.5,69.3,82.5,89.1,66.1,78,47115.68,43544.36,0,0,0,0,9.6,19.5,177,25.66,0.288
8/29/2018,1,97.4,76.9,86.7,88.3,72.9,80.7,46985.12,42748.89,0,0,0,0,14.9,26.6,172,22.18,0.316
8/30/2018,1,99.5,76.3,87.1,89.4,70.3,79.1,46854.55,42907.48,0,0,0,0,14.9,25.5,167,24.66,0.393
8/31/2018,0,95.6,75.6,84.6,89.4,68.6,78.4,46724.03,43002.53,0,0,0,0,11.2,19.5,175,25.54,0.27
9/1/2018,0,98.3,75.1,87.2,92.5,69.5,81.2,46593.2,42915.1,0,0,0,0,6.9,15.7,145,25.45,0.252
9/2/2018,1,98.5,69.9,86.8,95.2,63,81.2,46461.31,42825.79,0,0,0,0,11.8,20.8,141,24.38,0.289
9/3/2018,1,96,78.9,87.1,93.5,76.5,84,46328.45,42574.48,0,0,0,0,13.6,27.7,175,21.91,0.267
9/4/2018,1,94.4,70.3,84.8,91.4,68.7,82.6,46194.7,41608.02,0,0,0,0,6.6,15,79,20.39,0.215
9/5/2018,1,96.4,71.8,86.3,92.9,67.3,82.8,46060.16,42174.82,0,0,0,0,7.6,17.7,156,22.65,0.25
9/6/2018,0,98.2,72.7,88.1,95.2,69.5,84.6,45924.91,42164.78,0,0,0,0,7.1,15.9,176,22.98,0.25
9/7/2018,0,101,73,89.5,98.3,69,85.7,45789.07,42079,0,0,0,0,6.6,13.9,171,23.54,0.252
9/8/2018,0,103.6,79.3,91.5,97.9,75.6,86.1,45652.7,41992.04,0,0,0,0,13.1,22.6,169,23.75,0.307
9/9/2018,0,100.4,78.3,89.3,94.2,73.5,84,45515.89,41903.96,0,0,0,0,11.1,19,167,23.83,0.27
9/10/2018,0,97.9,74.6,86,89.1,68,79.2,45378.74,41814.84,0,0,0,0,13.7,23.9,163,24,0.306
9/11/2018,0,96.1,71.3,84.2,88.9,65.4,77.5,45241.32,41669.09,0,0,0,0,14.5,25.3,162,23.71,0.301
9/12/2018,0,96.7,69.1,83.1,88.6,63.7,74.6,45103.73,41546.65,0,0,0,0,19.5,34,177,23.56,0.369
9/13/2018,0,93.3,67.8,81,82.2,60.2,71.5,44966.05,41456.82,0,0,0,0,18.5,31.8,169,23.58,0.38
9/14/2018,0,94,70.7,81.9,85.1,64.1,74.4,44828.36,41366.95,0,0,0,0,15.2,26.4,177,22.91,0.304
9/15/2018,0,94.2,75.7,84.7,83.5,69.8,76.3,44690.75,41277.15,0,0,0,0,18.9,33.6,169,22.46,0.337
9/16/2018,0,93.9,70.6,83.4,85,64.3,75.7,44553.29,41144.61,0,0,0,0,17.6,30,175,22.63,0.333
9/17/2018,0,93.8,71,81.8,83.5,65.9,74.3,44416.07,41098.1,0,0,0,0,13.4,23.9,179,23.27,0.285
9/18/2018,0,93.3,71.4,81.3,83.9,65.3,74,44279.16,40755.74,0,0,0,0,8.8,18.1,181,22.95,0.255
9/19/2018,0,92.1,70.2,80.8,84.2,64.1,74.9,44142.66,40624.46,0,0,0,0,6.5,11.9,172,22.78,0.206
9/20/2018,0,91.7,64.5,79.5,86,54.8,72.1,44006.65,40403.96,0,0,0,0,8.6,13.9,314,22.65,0.24
9/21/2018,0,94.2,59.6,80.2,88.5,51.6,74,43870.73,40198.35,0,0,0,0,10.8,21,186,21.69,0.258
9/22/2018,0,94.7,68.5,83.2,87.9,61.9,77.1,43734.13,40008.69,0,0,0,0,13.6,25.3,180,21.49,0.282
9/23/2018,0,95.4,71.5,83.3,89.8,67.3,78.8,43596.92,39916.3,0,0,0,0,11.4,22.1,202,20.95,0.253
9/24/2018,0,90.9,69.4,80.8,84.8,64.8,75.9,43459.2,39593.64,0,0,0,0,6.6,15.2,233,21.2,0.212
9/25/2018,0,92.9,64.3,81,89.2,56.3,74.8,43321.05,39692.14,0,0,0,0,8.4,16.1,334,21.19,0.233
9/26/2018,0,95.6,63.9,81.7,89,54.9,74.6,43182.55,39638.9,0,0,0,0,9.9,18.3,339,21.47,0.238
9/27/2018,0,94.7,57.8,80.5,88.2,49.6,73.8,43043.8,39526.67,0,0,0,0,6.2,12.1,64,21.42,0.213
9/28/2018,1,96,68.2,82.8,89.6,61.1,76.3,42904.89,39388.33,0,0,0,0,12.5,22.8,169,20.26,0.261
9/29/2018,1,92.9,73.3,81.9,81,66,73.8,42765.89,39338.46,0,0,0,0,19.4,34.4,167,20.01,0.349
9/30/2018,1,91,69.7,79.8,81.5,61.6,71.7,42626.91,39288.28,0,0,0,0,18.2,31.3,167,20.26,0.347
10/1/2018,2,91.1,70.8,79.8,84.4,68.2,76.4,42488.04,39237.78,0,0,0,0,16,30.4,171,18.72,0.263
10/2/2018,51,86.3,69.4,75.3,84.8,70.7,75.6,42349.34,39120.78,0.031,0.031,0,2,10,20.6,197,12.56,0.14
10/3/2018,2,82.2,66.6,74.5,76.7,64.8,70.5,42210.93,39135.77,0,0,0,0,14.5,26.8,171,18,0.224
10/4/2018,2,79.3,59.8,70.5,72.9,58.1,65.6,42072.88,39058.88,0,0,0,0,15.7,26.8,164,17.97,0.213
10/5/2018,2,80.3,63.7,71.7,75.1,59.1,67.1,41935.29,38918.32,0,0,0,0,10.3,18.6,316,19.03,0.186
10/6/2018,61,76.5,61.7,68.3,70.8,54.2,62.6,41798.24,36369.71,0.067,0.067,0,4,18.6,32,338,15,0.178
10/7/2018,2,74.6,58.8,65.6,61.1,49.5,54.9,41661.84,35221.8,0,0,0,0,20.7,36.5,328,15.2,0.26
10/8/2018,1,75.8,54.8,65.8,70,47.6,58.8,41526.17,38499.24,0,0,0,0,15.8,27.7,328,18.86,0.199
10/9/2018,0,78.9,57.1,67.9,71.4,51.2,61.1,41391.34,38360.75,0,0,0,0,13.9,25.1,153,18.64,0.206
10/10/2018,0,75.3,56.1,66.3,70.5,49.3,60.7,41257.42,38223.02,0,0,0,0,13.9,25.3,184,18.05,0.181
10/11/2018,0,76.5,60.1,67.6,70,55.7,62.9,41124.01,38085.36,0,0,0,0,11.6,19.7,101,17.32,0.165
10/12/2018,1,78.1,59.3,68.3,72,51.9,62.4,40990.26,37947.14,0,0,0,0,13.8,24.6,9,16.49,0.189
10/13/2018,0,81.7,55.9,68.4,74.9,50.1,62.8,40856.25,37808.46,0,0,0,0,8.1,17.2,339,17.83,0.186
10/14/2018,0,72.1,53.8,62.8,61.7,43.1,53.2,40722.09,37669.43,0,0,0,0,16.4,28.6,18,18.6,0.236
10/15/2018,0,72.1,44.4,57.5,62.3,34,47.5,40587.87,37530.14,0,0,0,0,13.2,24.4,360,18.61,0.205
10/16/2018,1,74.1,46.2,60.8,63.6,37.3,52,40453.7,37390.71,0,0,0,0,10.3,19.9,359,18.1,0.2
10/17/2018,0,73.7,48.2,63.2,67.4,40.7,56.5,40319.68,37251.25,0,0,0,0,7.4,16.1,4,17.41,0.159
10/18/2018,0,76.8,48.7,63,71.5,42.4,57.8,40185.92,37111.88,0,0,0,0,6.1,8.9,340,17.25,0.135
10/19/2018,0,79.9,54.2,66.9,72.1,47.1,59.4,40052.53,36972.68,0,0,0,0,12.4,23,4,17.18,0.202
10/20/2018,1,79.8,59.3,70,74.9,50.7,63.9,39919.61,36833.8,0,0,0,0,12,19.9,346,16.53,0.176
10/21/2018,53,76.9,60.1,68.2,75.4,56,64.9,39787.28,36093.2,0.024,0.024,0,2,7.2,13,328,13.79,0.132
10/22/2018,53,77.1,57.6,67.8,74.6,53.9,64.8,39655.65,36557.41,0.039,0.039,0,2,6.2,12.8,332,15.61,0.128
10/23/2018,1,79.3,55.2,67.1,76,52,63.5,39524.83,36420.16,0,0,0,0,4.6,8.5,328,16.07,0.134
