latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,,,,,,,
36.731106,-119.76378,98,-28800,America/Los_Angeles,PST,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),daylight_duration (s),sunshine_duration (s),precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (inch)
3/16/2018,63,53.9,44.2,49.7,49.5,39.6,44.6,43156.38,14203.3,0.429,0.429,0,11,12.9,21.7,134,5.6,0.05
3/17/2018,63,56,37.7,46.7,53.1,32,42.5,43299.05,31454.23,0.264,0.264,0,6,9.2,16.3,313,16.82,0.094
3/18/2018,3,58.9,36.7,47.9,56.5,31.5,44.1,43441.55,34184.74,0,0,0,0,5.5,10.7,325,18.24,0.107
3/19/2018,1,65.8,37.9,51.7,64.8,33.2,48.3,43583.76,38769.47,0,0,0,0,6,10.1,22,21.63,0.134
3/20/2018,63,63.5,46.5,53.9,60.1,41.7,50,43725.6,0,0.5,0.5,0,8,11.9,19.5,120,5.88,0.06
3/21/2018,63,63.7,52.4,58.5,61.1,49.7,55.8,43866.96,0,1.142,1.142,0,22,14,23.3,128,4.64,0.042
3/22/2018,65,65.9,50.4,58.3,63.7,45.1,55.9,44007.76,14719.52,2.106,2.106,0,22,14.8,29.1,152,7.03,0.055
3/23/2018,3,60.6,43.3,51.1,58.2,36,45.7,44147.9,41147.77,0,0,0,0,12.4,20.4,320,21.77,0.138
3/24/2018,53,61,41.7,51.7,58.6,37.4,47,44287.28,39175.36,0.028,0.028,0,2,10.3,20.4,316,19.41,0.127
3/25/2018,2,58.6,42.1,50,53.5,36.3,43.3,44426.3,41425.5,0,0,0,0,12.2,22.1,312,22.68,0.143
3/26/2018,1,60.7,39.7,49,58.1,34.2,44.8,44565.8,41564.18,0,0,0,0,6.4,15,324,23.22,0.132
3/27/2018,1,66.7,39.7,52.2,66.1,34.5,48.8,44705.7,41703.06,0,0,0,0,6.7,11.2,90,23.17,0.145
3/28/2018,1,72.9,42.9,58,73.8,38.3,56,44845.92,41842.07,0,0,0,0,7.6,9.6,44,23.22,0.157
3/29/2018,1,76.8,47.5,62,79.2,43.9,61.4,44986.38,41981.12,0,0,0,0,7.3,8.9,20,23.05,0.164
3/30/2018,1,80,50.3,64.3,81.8,47.6,64.3,45126.98,42120.12,0,0,0,0,7.4,8.9,30,22.95,0.168
3/31/2018,3,79.2,51,64.7,81,49.8,64.6,45267.65,41286.23,0,0,0,0,7.7,11,347,20.46,0.157
4/1/2018,1,78.3,50.2,63.6,77.3,48.3,62.2,45408.28,42397.64,0,0,0,0,7.9,14.3,325,24.08,0.18
4/2/2018,1,75.4,52,63.1,73.9,49,60.5,45548.8,42535.98,0,0,0,0,9.8,18.8,323,22.99,0.176
4/3/2018,1,76.5,51,62.9,75.9,48.9,60.8,45689.11,42673.92,0,0,0,0,6.5,11.6,327,24.24,0.18
4/4/2018,3,79.2,51.6,65.2,76.9,48.4,61.9,45829.12,42811.39,0,0,0,0,8.3,14.1,333,21.74,0.192
4/5/2018,3,76.2,53,64.5,73.6,49,58.9,45968.75,32633.63,0,0,0,0,12.2,19.9,322,18.99,0.201
4/6/2018,61,62.2,57.7,59.4,60.8,54.8,57.8,46107.89,0,0.165,0.165,0,13,8.4,15.9,45,3.38,0.046
4/7/2018,63,71.2,56.5,62.3,68,49,60.3,46246.46,25200,0.89,0.89,0,8,15,25.3,3,11.65,0.103
4/8/2018,0,71.1,50.2,59.4,67.4,43.7,54.1,46384.35,43200,0,0,0,0,14.1,24.6,317,25.39,0.19
4/9/2018,2,77.4,46.9,62.3,78.2,44.3,60.9,46521.48,43200,0,0,0,0,5.6,10.3,78,25.07,0.177
4/10/2018,1,84.1,55.4,67.8,84.5,52.4,64.9,46657.75,41278.74,0,0,0,0,16.4,26.4,343,24.01,0.225
4/11/2018,3,74.5,54.1,62.4,73.6,49.2,58.6,46793.04,36880.93,0,0,0,0,17.4,28.9,318,21.43,0.182
4/12/2018,53,63.4,46.1,54.6,54.2,39.1,46,46927.27,43201.71,0.039,0.039,0,2,19.2,33.6,319,26.61,0.199
4/13/2018,1,69,44.9,55.9,68.5,40.5,51.9,47060.33,43200,0,0,0,0,9.9,15.7,345,26.19,0.18
4/14/2018,1,79.1,45,62.3,77.4,41.7,59.9,47192.59,43200,0,0,0,0,5.9,11.2,32,26.13,0.192
4/15/2018,3,84.5,56.3,67.3,80.3,50.3,63.1,47324.85,40101.59,0,0,0,0,16.5,29.1,266,22.17,0.225
4/16/2018,53,62.9,44.4,53,57,40.9,48,47457.04,36110.84,0.114,0.114,0,10,11.4,25.3,316,16.82,0.124
4/17/2018,1,65.2,41.4,52.6,62,36.9,48.5,47589.07,43324.51,0,0,0,0,6.2,15.4,334,25.85,0.163
4/18/2018,2,68,43.3,55.4,66.1,40.2,50.9,47720.85,40384.22,0,0,0,0,11.3,19,335,18.87,0.147
4/19/2018,51,68.8,47.5,57.3,59.6,41,50.3,47852.27,43238.11,0.012,0.012,0,3,15.1,29.8,320,24.21,0.197
4/20/2018,0,76.1,45.7,61.1,74.6,41.5,58.5,47983.25,43596.02,0,0,0,0,7,16.3,41,26.81,0.194
4/21/2018,1,84,51,67.5,85.6,49.6,66.6,48113.68,43685.43,0,0,0,0,8.1,15.4,349,26.49,0.209
4/22/2018,1,89.4,53.7,71.8,90.1,52.2,70.8,48243.47,43942.3,0,0,0,0,7.3,13.6,6,26.83,0.224
4/23/2018,1,91.1,57.3,74.9,92.4,57.6,73.8,48372.52,44050.98,0,0,0,0,9,16.6,347,26,0.234
4/24/2018,1,91.1,59.7,74.8,90.1,58.3,72.9,48500.71,44243.8,0,0,0,0,8.4,15,337,26.61,0.249
4/25/2018,1,90.1,59.9,74.4,89.9,56.5,72.2,48627.96,44165.03,0,0,0,0,9.6,15.7,323,26.96,0.257
4/26/2018,0,86.5,58.9,71.6,85.9,53.7,67.7,48754.14,44368.97,0,0,0,0,14.8,23.7,322,26.96,0.266
4/27/2018,0,77,54,64.6,72.6,48.4,58.7,48879.16,44797.05,0,0,0,0,14.3,23.9,319,27.74,0.253
4/28/2018,0,75.6,52.8,63.5,71.3,46.8,57.3,49002.89,45027.09,0,0,0,0,14.2,23.5,314,27.98,0.249
4/29/2018,2,71.1,52.3,61.2,66,46,54.5,49125.22,40394.19,0,0,0,0,14.3,25.3,315,21.53,0.204
4/30/2018,3,70.6,51.4,60.7,65.4,47.6,55.7,49246.04,30796.34,0,0,0,0,11.7,19,313,15.25,0.148
5/1/2018,3,73,50.4,61,71.1,46.4,57,49365.23,42927.3,0,0,0,0,9.6,20.6,321,21.44,0.167
5/2/2018,3,77.4,55.5,66,77.5,54.2,63.6,49482.66,44876.41,0,0,0,0,11.9,20.8,33,25.05,0.198
5/3/2018,0,83.6,55.1,69,81.7,53,66.9,49598.22,46017.5,0,0,0,0,8.4,17.2,327,27.89,0.233
5/4/2018,1,90.7,57.2,74,90.1,55.5,72.3,49712.25,46196.98,0,0,0,0,7.2,13.4,317,27.68,0.245
5/5/2018,1,90.7,62.2,76.2,91.2,61.1,74.8,49825.48,40619.61,0,0,0,0,11.6,20.8,320,22.84,0.213
5/6/2018,1,88.3,61.8,73,85.6,55.3,67.9,49937.84,40611.81,0,0,0,0,12.2,19.9,323,26.68,0.293
5/7/2018,1,89.6,59,74.1,86.9,55,70,50049.23,46752.33,0,0,0,0,9.5,18.3,318,28.78,0.283
5/8/2018,1,93.8,62.1,77.5,90.4,60.1,74.3,50159.56,46596.72,0,0,0,0,10.1,19.9,323,27.27,0.285
5/9/2018,0,88.6,63.1,75,85.6,58.2,70.2,50268.71,47017.77,0,0,0,0,12.9,23.5,320,28.35,0.317
5/10/2018,1,86.7,58.8,72.1,83.2,53,67.7,50376.59,47168.33,0,0,0,0,12.2,21,319,27.99,0.282
5/11/2018,1,86.3,59,71.6,83.1,55.2,66.6,50483.09,47267.91,0,0,0,0,14.7,28,312,28.63,0.292
5/12/2018,1,82.9,57.1,70.5,80,52.7,66.1,50588.11,45869.56,0,0,0,0,11.4,19.2,293,28.51,0.256
5/13/2018,2,84.7,59.5,70.3,82,57.5,67.9,50691.53,47045.71,0,0,0,0,10,22.4,335,27.48,0.239
5/14/2018,0,83.8,58.7,70.9,82.5,54.7,67,50793.23,47557.22,0,0,0,0,11.2,18.8,315,28.43,0.271
5/15/2018,1,82.8,58.4,68.8,83.5,51.6,65.1,50893.12,46570.41,0,0,0,0,16.8,27.3,317,27.23,0.25
5/16/2018,1,76.3,56,64.7,74.7,51.6,60.7,50991.07,47741.25,0,0,0,0,12.2,23.5,327,26.26,0.223
5/17/2018,0,81.1,55,68,78.8,50.5,64.1,51086.96,47830.32,0,0,0,0,10.9,18.8,318,29.14,0.255
5/18/2018,1,84.8,58,71.3,83.9,54.5,68.6,51180.68,47866.7,0,0,0,0,11.3,19.9,318,28.53,0.263
5/19/2018,1,87.3,61,72.9,85.6,56,69.1,51272.11,47988.72,0,0,0,0,13.3,22.4,319,29.11,0.293
5/20/2018,2,82.1,56.8,67.9,80,51.2,63,51361.12,43184.97,0,0,0,0,13.5,22.1,314,27.39,0.266
5/21/2018,2,80.1,55.1,67.1,78.2,50.1,64,51447.59,47220.02,0,0,0,0,10.6,18.8,318,27.92,0.232
5/22/2018,2,85.2,61.3,72.5,86.8,58.6,70.8,51531.41,44100.97,0,0,0,0,12,20.1,318,26.6,0.245
5/23/2018,0,85.8,60.3,72.2,87.6,57.2,70,51612.43,48316.67,0,0,0,0,13.9,23.5,320,28.87,0.264
5/24/2018,2,84.4,57.9,69.4,84.2,54.6,66.8,51690.9,48168.98,0,0,0,0,15.4,26.6,306,28.22,0.248
5/25/2018,51,66.5,58.6,61.4,63.9,54.3,58.3,51767.38,4231.07,0.024,0.024,0,4,9.3,16.6,340,6.46,0.082
5/26/2018,3,75.7,56.2,66.2,70.9,52.5,61.7,51841.8,34094.32,0,0,0,0,11.8,21.5,311,18.6,0.19
5/27/2018,1,84.7,58.5,71.3,84.8,55.9,69.8,51914.11,48595.35,0,0,0,0,8.4,16.1,319,29.2,0.247
5/28/2018,0,95,63.6,79.4,95.3,62.9,78.6,51984.21,48659.94,0,0,0,0,7.5,14.3,343,29.47,0.275
5/29/2018,1,99.2,68.1,84.7,101.2,67.3,83.8,52052.04,48722.36,0,0,0,0,9.9,16.3,332,28.54,0.285
5/30/2018,1,92.2,61.4,77.8,90.6,54,72.3,52117.51,48782.55,0,0,0,0,16.2,27.5,318,29.14,0.341
5/31/2018,0,79.9,54,65.7,76.3,47.4,59.8,52180.55,48840.46,0,0,0,0,12.8,21,317,30.61,0.282
6/1/2018,0,85.1,54.6,69.9,82.8,50.5,66.3,52241.1,48896,0,0,0,0,10.5,17.7,322,30.2,0.267
6/2/2018,0,98.2,60.5,80.4,96.8,58.8,78.4,52299.05,48949.12,0,0,0,0,6.6,13.6,325,30.07,0.286
6/3/2018,0,104,66.7,86.3,103.3,65.4,84.2,52354.36,48999.75,0,0,0,0,8.8,14.1,330,30.21,0.306
6/4/2018,0,100.6,73,86,97,65.6,80.9,52406.93,49047.83,0,0,0,0,13.3,22.1,320,30.32,0.403
6/5/2018,1,93,64.2,77.8,89.2,58.2,71.5,52456.68,49093.29,0,0,0,0,13.5,21.7,318,30.59,0.351
6/6/2018,0,89.1,61.7,73.4,86.7,56.8,68.6,52503.55,49136.06,0,0,0,0,13.9,22.6,318,30.06,0.312
6/7/2018,0,88.9,57.7,72.7,86.3,53.6,68.9,52547.46,49176.08,0,0,0,0,11.4,20.4,312,30.23,0.298
6/8/2018,0,93.6,61.3,77.5,87.6,57.1,72.1,52588.32,49213.29,0,0,0,0,11.9,21.9,318,30.59,0.344
6/9/2018,1,86.3,64.5,73.9,83.9,54.9,67.9,52626.08,49247.62,0,0,0,0,16.8,30.4,316,29.61,0.339
6/10/2018,1,85.9,56.8,71.3,77.7,51.1,63.7,52660.65,49279.01,0,0,0,0,15.2,27.1,319,30.39,0.331
6/11/2018,0,91,60,75.3,87.8,55.3,71.7,52691.96,49307.39,0,0,0,0,9.5,19,317,30.19,0.295
6/12/2018,0,99.7,64.3,82.6,99.2,62.5,80.9,52719.94,49332.71,0,0,0,0,6.6,14.3,329,30.04,0.286
6/13/2018,0,103.1,69.3,87.2,103.6,67.9,85.4,52744.64,49355.36,0,0,0,0,10.1,16.1,326,30.06,0.321
6/14/2018,0,100.9,71.3,85.4,101.6,68.7,82.5,52766.25,49375.23,0,0,0,0,13.4,21.5,318,30.3,0.319
6/15/2018,0,98.6,65.7,81,96,62.8,77,52784.76,49392.23,0,0,0,0,10.4,17.2,259,30.57,0.319
6/16/2018,0,90.8,62,74.2,90.3,59.4,71.5,52800.19,49406.4,0,0,0,0,12.1,22.6,239,30.07,0.285
6/17/2018,2,81.5,59.8,70.3,80.1,57,68,52812.53,49417.73,0,0,0,0,8.3,15.7,21,27.08,0.225
6/18/2018,0,89.2,61.2,75.3,87.1,59.1,73.1,52821.79,49426.21,0,0,0,0,8.5,19,319,30.05,0.28
6/19/2018,1,95.8,66.9,81.5,94.9,64.5,79.4,52827.96,49431.86,0,0,0,0,8.8,18.3,320,29.86,0.318
6/20/2018,0,100.5,67,84,97.5,64.3,80.7,52831.07,49434.68,0,0,0,0,11.9,21.9,320,30.35,0.361
6/21/2018,0,99.9,65.9,82.8,95.8,60.2,77.4,52831.12,49434.69,0,0,0,0,10.7,18.8,321,30.87,0.366
6/22/2018,0,103.4,67,85.3,100.6,64.7,82,52828.1,49431.88,0,0,0,0,10.2,18.6,323,31,0.343
6/23/2018,0,104,72,88.1,101.7,69.7,85.1,52822.04,49426.27,0,0,0,0,10.2,18.6,318,30.65,0.36
6/24/2018,0,102.1,72.6,87.3,100.6,71.3,85.1,52812.94,49417.86,0,0,0,0,13,21.5,320,29.9,0.353
6/25/2018,0,96.6,68.2,81.7,97.1,66.5,80.4,52800.82,49406.67,0,0,0,0,10.8,18.8,315,29.6,0.314
6/26/2018,0,101.5,69.6,85.1,100.4,69,82.9,52785.68,49392.71,0,0,0,0,9.7,17.2,318,30.14,0.327
6/27/2018,0,100.2,67.9,83.4,99.8,63.9,79.6,52767.56,49375.99,0,0,0,0,12.4,20.4,320,30.52,0.337
6/28/2018,0,94.1,65,78.7,91.9,61.9,74.9,52746.46,49356.53,0,0,0,0,12.2,20.1,317,30.25,0.334
6/29/2018,0,95.8,65.4,80.3,93.3,62.3,77.8,52722.39,49334.34,0,0,0,0,9.2,19,315,30.03,0.317
6/30/2018,0,101.8,69.8,86.7,100.3,68.5,84.8,52695.39,49309.42,0,0,0,0,9.3,16.6,312,29.76,0.323
7/1/2018,0,103.4,73.6,88,102,72.4,86.3,52665.46,49281.8,0,0,0,0,12.2,19.9,318,29.57,0.351
7/2/2018,0,100.6,71.4,85.1,100.6,70,83.8,52632.63,49251.5,0,0,0,0,9.8,17.9,316,29.49,0.33
7/3/2018,0,100.1,70.2,83.6,101.2,69.5,82.9,52596.74,49218.68,0,0,0,0,12.4,20.1,309,29.74,0.304
7/4/2018,0,95.7,66.6,81.1,96.7,65.4,79.7,52557.53,49182.86,0,0,0,0,11.2,18.3,274,29.97,0.287
7/5/2018,1,97.7,67.4,82.8,97.2,65.6,80.6,52515.08,45958.04,0,0,0,0,10.3,16.8,315,28.66,0.314
7/6/2018,1,103.6,73,87.6,98.2,70.3,83.4,52469.47,49102.32,0,0,0,0,13.8,27.3,316,29.56,0.387
7/7/2018,1,105.1,74.7,89.5,102.2,71.5,85.7,52420.79,49057.77,0,0,0,0,11.6,23.5,318,28.17,0.379
7/8/2018,0,104.6,74.7,90.2,98.2,68.6,83.1,52369.14,49010.43,0,0,0,0,13.9,26.2,316,29.49,0.429
7/9/2018,1,102.3,73.5,88.5,95,66.7,81.2,52314.61,48439.71,0,0,0,0,12.8,23.5,317,27.23,0.412
7/10/2018,1,102.6,73,88.2,99.6,69.5,84.2,52257.29,48907.81,0,0,0,0,10.9,20.8,315,29.35,0.377
7/11/2018,1,103.6,71.5,88.5,105,69.1,86.5,52197.26,48852.68,0,0,0,0,8.6,14.5,317,28.71,0.302
7/12/2018,3,101.5,75.3,88.2,100.5,74.7,86.8,52134.62,42170.25,0,0,0,0,9.9,16.1,339,21.3,0.257
7/13/2018,1,103.2,78.8,90.4,103.7,77.5,89.2,52069.46,48735.14,0,0,0,0,11.3,18.8,311,27.06,0.339
7/14/2018,0,104.1,78,90.7,103.5,74.3,88.1,52001.87,48672.89,0,0,0,0,12.3,21.7,317,28.54,0.385
7/15/2018,0,104.5,77.9,90.2,104.2,73.5,87.9,51931.95,48608.43,0,0,0,0,10.5,19,315,28.56,0.368
7/16/2018,1,105.1,75.4,90.1,103.2,71.7,86.6,51859.77,48541.83,0,0,0,0,10,19.7,315,28.99,0.378
7/17/2018,1,106.8,75.7,91,104.1,71.8,87.3,51785.42,48473.18,0,0,0,0,9.9,19,318,29.04,0.379
7/18/2018,1,107,75.9,91.3,105.5,71.8,88.6,51709.01,48365.31,0,0,0,0,8.5,14.1,313,28.46,0.327
7/19/2018,1,106.6,76,91.6,107,76.2,90.8,51630.61,48329.99,0,0,0,0,9.3,15.2,310,28.21,0.32
7/20/2018,0,104.4,76.4,90.3,104.1,75.2,88.8,51550.31,48255.62,0,0,0,0,12,20.6,316,27.76,0.331
7/21/2018,1,99.9,77.5,88.4,102.7,78.5,89.5,51468.2,47952.28,0,0,0,0,10.2,17,311,27.38,0.317
7/22/2018,1,101.4,77.3,88.5,102.5,73.9,87.1,51384.36,47765.72,0,0,0,0,10.8,19.9,312,27.51,0.353
7/23/2018,1,102.8,76.6,89.4,104.1,74.5,88.6,51298.49,48021.95,0,0,0,0,12.2,21.3,318,27.41,0.358
7/24/2018,0,104.7,77.2,91.2,103.3,74,88.7,51210,47939.79,0,0,0,0,11.1,21.7,314,28.34,0.385
7/25/2018,1,105.4,75.5,90.1,102.8,72.9,88,51118.98,47855.22,0,0,0,0,9.7,19.7,317,28.25,0.351
7/26/2018,1,104.9,77.2,90.3,106.2,74.8,89.3,51025.58,47027.96,0,0,0,0,9.1,19.2,313,27.94,0.332
7/27/2018,0,104.3,75.2,88.9,102.8,73,86.8,50929.91,47679.33,0,0,0,0,11.4,22.1,315,28.13,0.35
7/28/2018,1,103.3,71.8,87.2,103.2,70.7,86.3,50832.1,47588.2,0,0,0,0,7,15,314,28.6,0.313
7/29/2018,1,103.4,74.1,88.2,102.4,74.5,87.5,50732.27,47495.11,0,0,0,0,9.2,18.3,308,28.21,0.323
7/30/2018,2,102.6,70.9,86.6,101.1,70,85.4,50630.52,46961,0,0,0,0,7.9,16.3,311,27.43,0.305
7/31/2018,0,104,74.8,88.6,103.3,74.8,88.2,50527,47098.44,0,0,0,0,7.9,17,313,26.52,0.295
8/1/2018,1,102.7,73.1,88.2,100.6,73.4,86.5,50421.8,47146.6,0,0,0,0,9.9,17.9,314,27.14,0.324
8/2/2018,1,100.3,73.1,86.4,97.2,69.6,82.8,50315.05,46839.51,0,0,0,0,9.2,18.1,317,27.64,0.337
8/3/2018,0,101.5,68.8,84.9,98.9,66.3,81.9,50206.85,46995.75,0,0,0,0,9.1,20.1,317,28.68,0.325
8/4/2018,0,101,71.2,85.9,96.1,71,82.8,50097.32,46805.01,0,0,0,0,14.4,26.8,318,28.16,0.353
8/5/2018,0,97.3,69.3,83.6,93.5,65.7,79,49986.56,46726.55,0,0,0,0,11.4,20.8,315,28.67,0.352
8/6/2018,0,97.6,66.4,82.7,94,64,79.6,49874.68,46538.35,0,0,0,0,10.8,19.9,315,28.48,0.328
8/7/2018,0,99,66.8,83.4,98.1,65.2,81.7,49761.77,46352.7,0,0,0,0,8.4,17.7,315,28.19,0.302
8/8/2018,0,101.3,66,84.1,101.1,65.9,83.5,49647.95,46273.05,0,0,0,0,7.4,11.9,315,28.21,0.269
8/9/2018,0,102.7,67.9,86,103.9,68.6,86.2,49533.32,45989.78,0,0,0,0,5.9,12.3,318,27.68,0.275
8/10/2018,0,103.5,73.5,88.5,102.8,74,87.5,49417.96,45807.51,0,0,0,0,9.7,20.1,314,27.23,0.311
8/11/2018,1,100.4,72.9,86.8,98.1,72.3,84.7,49301.98,45639.12,0,0,0,0,8.8,18.6,311,26.22,0.299
8/12/2018,1,102.6,70.5,86.7,102.1,66.7,83.7,49185.03,45374.57,0,0,0,0,8.2,13.6,313,26.94,0.282
8/13/2018,0,99.1,70.6,85,98.5,68.8,83.1,49066.36,45156.28,0,0,0,0,8.8,15,310,26.5,0.29
8/14/2018,0,97.8,70,83.4,95.7,67.7,80.5,48946.07,45031.6,0,0,0,0,10.3,18.8,312,26.74,0.314
8/15/2018,0,96.1,67.5,81.4,96.4,65.8,79.8,48824.29,44888.96,0,0,0,0,9.2,16.8,313,26.45,0.287
8/16/2018,0,99.1,69.5,83.8,98.8,68.5,82.8,48701.13,44666.77,0,0,0,0,7.2,16.1,314,26.34,0.283
8/17/2018,0,102.1,72.2,86.9,101.6,69.8,85.2,48576.69,44454,0,0,0,0,8.6,16.8,313,26.19,0.31
8/18/2018,0,104.1,75.5,89.2,102.3,72.4,86,48451.08,44328.75,0,0,0,0,9.2,19.2,313,26.2,0.328
8/19/2018,1,101.9,72.8,87.1,100.6,68.6,83.3,48324.4,44208.19,0,0,0,0,7.3,13.2,323,26.45,0.301
8/20/2018,1,101.8,69.3,84.5,101.3,67.7,82.1,48196.77,43847.9,0,0,0,0,12.4,19.7,314,26.07,0.284
8/21/2018,0,93.9,66.4,79,94.1,65.2,77.8,48068.28,43681.52,0,0,0,0,8.7,13.9,315,25.89,0.255
8/22/2018,1,92.9,64,77.7,94.5,63.4,77.2,47939.02,43748.03,0,0,0,0,8.6,14.1,320,25.97,0.244
8/23/2018,0,92.9,65.2,77.8,92.7,63.7,76.5,47809.11,43594.88,0,0,0,0,8.7,16.6,317,25.92,0.264
8/24/2018,0,91.7,62.9,76.7,91.2,60.8,74.7,47678.64,43514.27,0,0,0,0,9.5,16.3,316,26.06,0.255
8/25/2018,1,93.3,64.5,78.5,93.7,64.2,77.6,47547.68,43234.23,0,0,0,0,6.4,13.4,317,25.43,0.247
8/26/2018,0,93.7,66.1,79.3,94,64.2,77.1,47416.36,43325.54,0,0,0,0,9.3,15,318,25.54,0.27
8/27/2018,0,89.2,63.8,76,90.9,60.7,74.3,47284.74,43274.18,0,0,0,0,12.7,20.6,324,25.29,0.245
8/28/2018,1,87.8,63.7,75.2,89.3,62.1,74.5,47152.93,43200,0,0,0,0,9.5,16.3,317,24.68,0.23
8/29/2018,1,88.1,63.7,75.4,91.1,62.4,75.3,47021.01,42383.05,0,0,0,0,11.1,18.6,319,24.06,0.217
8/30/2018,1,87,63.3,74.3,87,61,72.3,46889.06,43200,0,0,0,0,11.4,19,318,24.02,0.234
8/31/2018,0,88.5,62.4,75,85.7,59.8,72.8,46757.18,43200,0,0,0,0,10.6,20.8,312,24.89,0.247
9/1/2018,0,90.7,65.7,77.5,90.2,64.1,76.6,46624.98,43200,0,0,0,0,8.5,18.1,312,24.35,0.242
9/2/2018,0,96,67.2,81.4,97.5,67.4,81.4,46491.72,43200,0,0,0,0,6,14.8,307,24.16,0.239
9/3/2018,0,96.3,68.8,81.7,96.5,67.8,80.9,46357.48,43145.11,0,0,0,0,8.8,15.7,311,23.91,0.257
9/4/2018,0,97.2,69.3,82.6,98.1,68.4,82.4,46222.34,43059.25,0,0,0,0,6.8,12.1,290,23.61,0.232
9/5/2018,0,98.8,69.2,83.2,98.8,68.6,81.8,46086.39,42972.48,0,0,0,0,11.4,18.6,307,23.49,0.269
9/6/2018,0,96.7,67,80.8,94.7,64.9,79,45949.75,42884.9,0,0,0,0,9.3,20.1,306,23.29,0.264
9/7/2018,0,98.8,67.3,82.3,96.8,66.2,80.9,45812.49,42788,0,0,0,0,7.5,16.1,311,23.26,0.252
9/8/2018,0,97.6,67.4,82.5,94.6,65.6,79.2,45674.7,42652.63,0,0,0,0,9.7,19.2,313,23.74,0.286
9/9/2018,0,96.1,64.2,79.6,94,61.1,76.3,45536.48,42516.66,0,0,0,0,7.8,16.1,312,23.84,0.26
9/10/2018,0,94.5,64,79,90.6,61.6,75.8,45397.91,42380.15,0,0,0,0,7.7,16.1,314,23.68,0.254
9/11/2018,0,94.8,64.2,79.2,91.4,62.4,75.9,45259.07,42243.2,0,0,0,0,9.3,16.3,312,23.34,0.26
9/12/2018,0,88.5,64.6,75.6,84.7,58.8,69.6,45120.06,42105.9,0,0,0,0,11.9,20.1,309,23.1,0.286
9/13/2018,0,83.8,59,71.2,80.6,56.4,67.2,44980.96,41968.33,0,0,0,0,9.1,17.7,316,22.85,0.222
9/14/2018,0,87.4,58.4,72.4,84.8,55.2,68.8,44841.84,41830.55,0,0,0,0,8.5,13.9,319,22.42,0.22
9/15/2018,0,85.4,62.9,73,82.3,58.4,67.8,44702.81,41692.68,0,0,0,0,11.6,22.4,313,22.49,0.254
9/16/2018,0,85.6,57.1,70.5,82,54.2,66.5,44563.93,41554.77,0,0,0,0,10.3,17,319,22.5,0.217
9/17/2018,0,87.3,57.5,72.2,85,55.1,69,44425.29,41416.91,0,0,0,0,8.2,13.4,314,22.28,0.213
9/18/2018,0,86.9,58.4,72.3,83.9,55.1,68.6,44286.98,41279.2,0,0,0,0,8.4,17,313,22.01,0.225
9/19/2018,0,87.4,58,72.5,82.8,55,68.7,44149.07,41141.71,0,0,0,0,9.5,19,312,22.13,0.227
9/20/2018,0,90,56.7,74.5,86.2,53.3,71.1,44011.65,41004.52,0,0,0,0,6.4,12.8,328,21.9,0.198
9/21/2018,0,94.7,62.2,77.7,91.1,59,74.3,43874.33,40866.9,0,0,0,0,7.1,12.3,335,21.77,0.206
9/22/2018,0,95.4,59.5,77.8,93.6,56.6,74.7,43736.32,40728.38,0,0,0,0,6.8,11.2,321,21.29,0.209
9/23/2018,1,94.6,62.5,78.5,91.7,59.5,74.9,43597.7,40563.78,0,0,0,0,7.4,14.3,319,20.8,0.229
9/24/2018,1,91.5,60.1,75.6,88.6,56.5,72.1,43458.56,40248.98,0,0,0,0,7.3,11.9,303,20.01,0.203
9/25/2018,0,93.7,59.4,76.7,90.4,55.8,73.1,43318.98,40308.38,0,0,0,0,7,14.8,319,20.83,0.218
9/26/2018,1,96.4,65,78.4,93.1,61.2,75.6,43179.06,40083.31,0,0,0,0,6.5,13.2,317,20.7,0.21
9/27/2018,1,96.6,65.1,78.9,93.4,62,76.6,43038.88,39170.38,0,0,0,0,7.3,12.1,321,20.3,0.205
9/28/2018,1,92.4,63.8,77.1,91.1,60.9,75.3,42898.53,39506.78,0,0,0,0,7.6,13,306,19.28,0.193
9/29/2018,1,80,60.7,69.3,79,58.2,66.8,42758.11,39333.45,0,0,0,0,9.8,16.8,319,19.04,0.167
9/30/2018,2,79.7,60.1,69.8,77.1,59.3,68.2,42617.7,34380.57,0,0,0,0,6.8,12.1,322,14.92,0.131
10/1/2018,1,87.4,59.5,73.3,85.7,58.8,71.7,42477.38,38920.61,0,0,0,0,6.3,10.3,334,19.14,0.166
10/2/2018,51,85.9,66.2,75.1,86.3,65,74.2,42337.25,34035.76,0.008,0.008,0,2,9.2,21,224,14.06,0.145
10/3/2018,51,76.2,65.7,70.4,75.9,64.3,70.2,42197.41,28322.99,0.02,0.02,0,2,11.4,18.3,271,10.61,0.11
