latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,,,,,,,
36.44991,-121.84073,121,-28800,America/Los_Angeles,PST,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),daylight_duration (s),sunshine_duration (s),precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (inch)
3/31/2018,1,74.5,52.5,64.7,76.9,49.5,63.4,45249.81,40573.2,0,0,0,0,4.1,17.7,19,20.25,0.147
4/1/2018,1,71.4,50.1,58.4,72,46.7,56.4,45389,42109.31,0,0,0,0,6.5,23.3,3,24.22,0.159
4/2/2018,3,61.3,46.3,52.6,61.4,43.8,50.8,45528.08,36000,0,0,0,0,7.6,27.7,338,19.41,0.105
4/3/2018,1,66.5,45.3,55.7,71.3,41.8,54.5,45666.95,42282.55,0,0,0,0,6.5,22.1,355,24.74,0.153
4/4/2018,3,65.5,47.2,55.8,65,44.8,53.4,45805.53,36000,0,0,0,0,5.9,20.1,347,22.62,0.145
4/5/2018,53,62.2,47.3,56,59.2,42.8,53.1,45943.72,28057.43,0.051,0.051,0,3,5.7,21.9,7,16.58,0.111
4/6/2018,61,63.4,55.5,60.1,62,55.4,58.8,46081.43,0,0.106,0.106,0,7,12.8,41.8,173,5.2,0.043
4/7/2018,63,62.4,52.3,58.7,62.4,50.8,58.1,46218.57,32691.56,0.374,0.374,0,11,9.2,33.3,267,18.82,0.107
4/8/2018,3,61.4,47.3,54.3,61,44.1,51.5,46355.05,42796.81,0,0,0,0,9.9,33.1,15,25.3,0.137
4/9/2018,3,76.6,53.3,64.9,80.2,46.1,63.3,46490.77,42790.46,0,0,0,0,8.9,28.4,61,24.39,0.197
4/10/2018,51,68.4,51.2,59.5,66.7,49.5,57.7,46625.62,31947.42,0.004,0.004,0,1,6.1,20.6,353,21.07,0.142
4/11/2018,63,66.5,47.4,53.2,64.3,41.8,50,46759.52,39115.3,0.224,0.224,0,5,11.5,36.5,295,20.29,0.117
4/12/2018,51,54.4,46.3,49.8,48.9,40.6,44.3,46892.36,43118.98,0.039,0.039,0,8,13.9,44.7,336,22.82,0.113
4/13/2018,1,62.6,44.9,54.5,61.2,40.4,51,47024.04,43344.3,0,0,0,0,9.8,34,25,26.17,0.158
4/14/2018,3,68.2,48.2,58.6,68.6,44.2,56.5,47154.93,43188.62,0,0,0,0,7.8,25.3,23,26.23,0.172
4/15/2018,53,59.7,48.2,54.4,58.9,44.2,51.8,47285.82,41557.5,0.11,0.11,0,6,9.7,34.2,241,23.9,0.133
4/16/2018,55,51.3,43.4,47.5,48.2,39.9,43.2,47416.64,43272.81,0.236,0.236,0,19,9.7,38.9,264,19.51,0.089
4/17/2018,1,58.7,37.7,49,57.9,32.3,45.8,47547.29,43787.5,0,0,0,0,8,26.8,348,27.11,0.141
4/18/2018,55,54.9,43.4,49.2,52.7,39.8,45.8,47677.7,31027.36,0.075,0.075,0,3,7.7,25.7,291,18.64,0.099
4/19/2018,53,56.2,44.6,50.2,54.2,42.5,47.6,47807.75,43441.38,0.047,0.047,0,5,11.9,39.4,315,24.51,0.117
4/20/2018,0,67.2,45.2,55.7,68.4,42.9,54,47937.36,43914.24,0,0,0,0,7.2,25.9,13,26.9,0.163
4/21/2018,1,72.1,45.6,59.5,77.7,41.9,59.1,48066.43,44023.16,0,0,0,0,5.8,18.3,18,27.19,0.182
4/22/2018,0,74.8,52.8,63.2,81.8,50.3,63.4,48194.86,44370.68,0,0,0,0,4.3,16.6,19,28.15,0.197
4/23/2018,1,71,51.5,62.3,73.6,48.9,61.1,48322.55,44386.52,0,0,0,0,5.2,18.8,216,27.47,0.189
4/24/2018,1,66.7,49.4,58.6,69.3,45.4,57,48449.4,43876.29,0,0,0,0,5.2,19,269,24.98,0.163
4/25/2018,1,63.1,49.6,56.3,64.9,48.4,55.7,48575.3,44392.59,0,0,0,0,5.8,20.4,236,24.15,0.143
4/26/2018,3,60.1,47.5,53.3,61.2,46.1,52.2,48700.15,44202.08,0,0,0,0,7,22.8,270,24.88,0.136
4/27/2018,3,61.8,46.8,53.8,61.7,45.3,52.3,48823.84,44777.61,0,0,0,0,7.9,26.4,316,27.61,0.153
4/28/2018,51,60.2,46.8,53.4,60.2,44,51.3,48946.27,44881.4,0.031,0.031,0,7,7.9,27.1,322,24.5,0.133
4/29/2018,53,58,49.8,52.9,55.1,47.1,49.8,49067.3,41912.48,0.138,0.138,0,19,11.4,35.8,326,19.71,0.1
4/30/2018,51,54.5,48.5,50.9,49.7,44,46.7,49186.84,27338.5,0.047,0.047,0,6,10.7,35.3,313,16.61,0.084
5/1/2018,51,60.2,47.5,52.7,61.1,45.4,50.7,49304.75,36964.55,0.004,0.004,0,1,9.1,28.2,298,23.69,0.128
5/2/2018,3,62,48,54,62,46.2,52.6,49420.94,44493.82,0,0,0,0,7.9,26.2,228,27.37,0.151
5/3/2018,3,66.4,47.6,56.4,67.7,45.6,55.9,49535.26,40788.87,0,0,0,0,5.9,21,330,26.01,0.156
5/4/2018,1,72.5,51.8,61.5,75.5,49.1,61.1,49648.07,45864.79,0,0,0,0,6.5,18.1,9,27.1,0.184
5/5/2018,3,68.3,49.6,58.6,71.1,48.1,57.5,49760.08,30568.96,0,0,0,0,6.5,21.9,334,21.78,0.142
5/6/2018,3,63.7,49.9,56.1,64.2,47.5,54.6,49871.23,44139.73,0,0,0,0,7.8,25.9,3,27.34,0.16
5/7/2018,0,70.6,49.6,59.8,70.7,47,58.7,49981.43,46708.63,0,0,0,0,7.1,24.8,14,29.24,0.189
5/8/2018,51,68.5,49.7,59.8,68.5,47.6,59.2,50090.57,45938.52,0.016,0.016,0,1,7,25.9,8,23.05,0.146
5/9/2018,3,62.9,51.3,57.3,64.6,48.6,56.5,50198.55,46148.73,0,0,0,0,8.5,28.6,358,26.92,0.147
5/10/2018,3,60.2,50.3,54,61.3,48.2,52.2,50305.26,39335.01,0,0,0,0,9.4,30.9,330,24.67,0.127
5/11/2018,3,68.3,49.7,58.6,69.4,47.8,57.4,50410.6,42262.45,0,0,0,0,8.1,27.7,350,27.77,0.177
5/12/2018,0,69.7,52,61.3,72.1,47.7,59.1,50514.48,47046.77,0,0,0,0,7.9,25.5,186,29.25,0.198
5/13/2018,1,65.2,50.5,57.1,66.2,48.6,55.7,50616.77,46108.46,0,0,0,0,11.2,35.1,208,26.73,0.156
5/14/2018,1,62.8,50.1,55.6,64.4,48.9,55.2,50717.36,46535,0,0,0,0,7.2,23.3,253,27.45,0.155
5/15/2018,3,60.4,48.9,54.2,60.5,47.7,52.7,50816.16,46458.46,0,0,0,0,8.6,28.6,242,26.76,0.146
5/16/2018,51,62.4,48.5,54.9,62.5,46,53.4,50913.03,46114.84,0.012,0.012,0,2,7.2,25.3,293,25.21,0.145
5/17/2018,3,61.2,45.3,53.5,62.4,42.5,51.8,51007.88,38130.69,0,0,0,0,8.6,29.1,337,24.49,0.13
5/18/2018,51,62.4,50.9,55,63.9,48.9,53.7,51100.56,44492.08,0.004,0.004,0,1,7.6,25.9,341,23.33,0.128
5/19/2018,51,60.2,49.8,53.7,60.8,45.9,51.9,51190.98,44496.07,0.004,0.004,0,1,8.5,28.9,340,25.67,0.133
5/20/2018,51,57.6,49.5,52.4,56.7,45.8,49.3,51279.01,29222.51,0.012,0.012,0,3,9.7,32.9,331,21.24,0.109
5/21/2018,51,61.4,50.3,53.8,63,46.9,52.5,51364.54,37592.45,0.043,0.043,0,6,7.8,26.2,307,23.28,0.127
5/22/2018,51,59,50.8,53.9,58.7,49.7,52.8,51447.41,41798.98,0.004,0.004,0,1,6.8,22.4,315,19.31,0.106
5/23/2018,3,62.5,50.4,55.1,64.3,49.3,54.3,51527.54,36982.36,0,0,0,0,7.4,25.9,269,24.36,0.139
5/24/2018,53,63.5,50.2,55.3,63.1,48.9,53.5,51605.14,42728.59,0.047,0.047,0,5,11.2,36.5,223,22.88,0.132
5/25/2018,51,61.9,52.1,55.6,59,50.1,53.9,51680.76,34311.19,0.039,0.039,0,6,10.6,34,221,17.4,0.104
5/26/2018,53,57.4,49.9,53.1,54.5,48.3,50.6,51754.36,19134.92,0.134,0.134,0,10,9.2,30,318,14.39,0.077
5/27/2018,3,70.5,49.4,61.3,73.6,48.4,61.4,51825.86,48521.74,0,0,0,0,6.3,24.2,4,28.73,0.187
5/28/2018,0,79.8,57.3,69.7,85.8,56.1,71.1,51895.18,48585.61,0,0,0,0,4.6,19.2,356,29.97,0.225
5/29/2018,1,73.7,51.9,64.9,78.2,51,65.7,51962.24,48647.36,0,0,0,0,5.5,19.2,260,28.88,0.2
5/30/2018,3,58.9,49.1,53.3,59.4,46.1,51.5,52026.98,45132.54,0,0,0,0,9.2,30.4,321,25.26,0.134
5/31/2018,51,57.1,49.3,52.5,55.1,45.1,48.2,52089.32,41536.41,0.004,0.004,0,1,12.4,40.7,325,25.02,0.128
6/1/2018,3,70.8,47.4,60,71.3,45.8,58.5,52149.18,48819.08,0,0,0,0,9,29.5,16,30.59,0.202
6/2/2018,0,82.6,61.8,72.4,85.2,57.8,71.5,52206.48,48871.61,0,0,0,0,6.8,23.7,27,30.52,0.26
6/3/2018,0,81,59.3,71.2,85.8,58.4,71.5,52261.16,48921.68,0,0,0,0,4.8,18.1,237,30.56,0.235
6/4/2018,3,68.7,50.8,60.4,71,49.6,59.8,52313.13,48969.23,0,0,0,0,6.4,26.2,1,30.74,0.194
6/5/2018,3,60.7,49.5,53.7,62.4,47.9,52.4,52362.33,49014.18,0,0,0,0,8,28,332,27.64,0.143
6/6/2018,3,59.2,48.5,53.5,58.5,47,51.5,52408.66,37446.04,0,0,0,0,8.3,29.8,328,22.07,0.116
6/7/2018,3,61.7,50.3,55,62.2,47.4,53.3,52452.07,48801.89,0,0,0,0,8.6,29.3,350,27.51,0.15
6/8/2018,3,69.2,48.5,58.8,71.8,45.8,58.2,52492.47,49132.84,0,0,0,0,7,28.6,4,29.13,0.183
6/9/2018,3,61.8,49.6,56,60.9,46.5,54.2,52529.8,42749.12,0,0,0,0,11.3,38,348,24.44,0.133
6/10/2018,2,66.1,47.3,55.6,64.5,43.9,53.4,52563.98,49197.83,0,0,0,0,8.2,31.1,2,30.57,0.183
6/11/2018,0,70.3,50.8,61.8,70.9,49,60.9,52594.93,49225.89,0,0,0,0,7.6,26.4,12,29.34,0.194
6/12/2018,0,80.1,58.2,69,84.3,55.4,68.9,52622.6,49250.93,0,0,0,0,6.1,23.7,14,30.64,0.234
6/13/2018,3,70.6,53.9,62.1,73.2,53.5,62.5,52647.01,49273.34,0,0,0,0,5.6,22.6,328,30.7,0.2
6/14/2018,3,67.6,50.7,58.5,69.7,49.3,58.2,52668.37,49292.98,0,0,0,0,6.6,22.4,300,27.47,0.171
6/15/2018,3,62.8,50.4,56.1,63.6,48.6,55.2,52686.68,47573.65,0,0,0,0,6.6,22.8,243,22.62,0.13
6/16/2018,3,69.6,52.9,59.2,69.9,50.9,57.3,52701.93,46984.24,0,0,0,0,12.6,39.8,201,24.9,0.161
6/17/2018,3,64.7,52.1,58.1,65,50.3,56.7,52714.13,46766.58,0,0,0,0,9.2,29.5,212,25.71,0.154
6/18/2018,2,70,53.4,62,74.7,53.5,63.4,52723.28,47326.76,0,0,0,0,5.9,20.6,309,26.38,0.171
6/19/2018,2,70.6,56.2,63.3,72.8,56.4,63.3,52729.39,48557.05,0,0,0,0,7.4,25.9,4,28.07,0.189
6/20/2018,3,69,53.9,61.3,70.8,52.8,60.8,52732.46,48102.55,0,0,0,0,7.9,26.4,2,29.85,0.192
6/21/2018,3,71,52.9,62,73.2,51,61.2,52732.5,49324.38,0,0,0,0,7.7,26.2,7,29.99,0.199
6/22/2018,0,80.5,57.5,71.1,83,54.2,70.6,52729.52,49309.7,0,0,0,0,7.2,24.4,14,30.51,0.246
6/23/2018,0,85.5,58.1,74.1,88.8,56.7,74.6,52723.53,49293.66,0,0,0,0,7.3,24.8,360,30.78,0.254
6/24/2018,1,78.2,59.4,67.2,81.9,60.1,68.6,52714.53,47951.06,0,0,0,0,7.7,25.7,191,24.58,0.179
6/25/2018,2,69.1,57.7,63,70.9,58.3,64,52702.55,39070.16,0,0,0,0,6.8,23.3,247,23.12,0.153
6/26/2018,1,72.6,55.8,64.5,75.4,54.3,64.5,52687.59,49238.27,0,0,0,0,5.4,20.4,319,31.11,0.214
6/27/2018,3,67.7,53.2,60,69,52.8,59.6,52669.67,48391.64,0,0,0,0,5.8,20.8,292,24.94,0.158
6/28/2018,3,64.7,50.3,57,66.1,49.3,56.4,52648.8,49195.94,0,0,0,0,8.2,30.2,336,29.85,0.171
6/29/2018,3,76.8,49.8,63.7,81.1,48.9,64.1,52625.02,48968.8,0,0,0,0,7.3,27.1,349,29.7,0.208
6/30/2018,0,83,56.5,69.7,89.1,54,71.5,52598.32,49149.95,0,0,0,0,5.6,15.2,186,27.57,0.21
7/1/2018,1,79,60.6,67.7,83,60.7,69.7,52568.73,47271.54,0,0,0,0,6.8,22.8,197,25.45,0.187
7/2/2018,1,75.3,57.8,65.5,78.6,59,67,52536.28,47083.15,0,0,0,0,5.9,21.7,222,25.91,0.182
7/3/2018,2,71.9,56.6,62.8,71.3,56,61.8,52500.8,48226.36,0,0,0,0,10.6,35.1,202,23.57,0.162
7/4/2018,2,69.2,54.4,61.2,71.8,54.5,61.2,52462.04,48222.3,0,0,0,0,9.3,31.1,217,27.23,0.171
7/5/2018,3,75.1,53.1,65.5,80.4,53.2,66.8,52420.06,48025.98,0,0,0,0,5.1,18.8,344,28.71,0.207
7/6/2018,51,83.6,67.3,75,85.5,63.7,73.6,52374.97,46320.08,0.004,0.004,0,1,10.4,28.4,24,28.48,0.262
7/7/2018,0,81.6,63.5,71.6,83.3,62.3,70.3,52326.84,48958.76,0,0,0,0,6.9,25.1,17,29.79,0.244
7/8/2018,0,81.2,60.1,70.7,82.1,57.3,68.3,52275.78,48926.5,0,0,0,0,6.9,25.3,22,30.22,0.251
7/9/2018,0,84.7,60.6,72.5,85.4,55.9,69.7,52221.87,48882.78,0,0,0,0,7.9,29.5,25,30.16,0.266
7/10/2018,1,77.3,56.9,67.2,80.9,56.5,67.3,52165.19,48830.75,0,0,0,0,5.9,26.8,8,30.09,0.221
7/11/2018,3,75.9,55.9,65.6,79.8,56.5,66.5,52105.83,46939.8,0,0,0,0,6,22.1,255,26.09,0.188
7/12/2018,51,77.1,60.2,67.4,81.3,59.6,69.1,52043.9,44365.49,0.012,0.012,0,2,5.5,21.5,220,23.76,0.174
7/13/2018,51,76.6,61.5,69.1,81.9,63.4,72.2,51979.47,47118.52,0.016,0.016,0,1,5.4,19.2,272,26.22,0.189
7/14/2018,2,75.9,61.4,67.8,80,62.3,69.8,51912.64,47528.12,0,0,0,0,5.8,19.9,345,25.32,0.183
7/15/2018,2,73.3,58.1,66.2,76.1,58.9,67.3,51843.49,47626.43,0,0,0,0,5.4,19.9,337,25.98,0.182
7/16/2018,1,76.4,60.2,68.2,81.5,62.2,70.6,51772.12,45238.14,0,0,0,0,5.2,19.2,320,26.75,0.194
7/17/2018,1,79.1,60.3,70.2,83.8,62.1,72.4,51698.61,47312.84,0,0,0,0,4.6,18.3,339,25.99,0.194
7/18/2018,1,76.4,64.2,69.7,80.2,65.8,71.5,51623.05,46670.61,0,0,0,0,5.8,20.1,228,24.9,0.183
7/19/2018,2,82.5,62,70.8,83,63.2,71.9,51545.52,47005.01,0,0,0,0,6.9,24.2,205,26.04,0.206
7/20/2018,0,80.9,62.1,70.7,87.6,62.3,73.5,51466.11,47326.85,0,0,0,0,7.3,25.9,208,26.32,0.196
7/21/2018,1,75.4,62.9,68.1,79.8,64.7,70.8,51384.91,47053.25,0,0,0,0,6.4,20.8,229,23.01,0.164
7/22/2018,1,76.3,60.2,68,81.5,62.5,70.5,51302,46785.07,0,0,0,0,5.8,19.9,319,27.41,0.195
7/23/2018,2,81.1,61.5,70.7,84.9,63.5,72.6,51217.08,40062.16,0,0,0,0,6.7,23.3,5,25.86,0.204
7/24/2018,0,83.3,64.3,73.8,86.8,65.7,75,51129.56,47151.65,0,0,0,0,6.8,25.5,20,27.67,0.231
7/25/2018,1,85.2,66.1,75.2,87.8,65.5,75.3,51039.55,46642.54,0,0,0,0,7,27.3,20,28.6,0.248
7/26/2018,2,77.8,61.1,69,80,61.5,69.7,50947.17,46303.6,0,0,0,0,7.7,26.4,10,25.94,0.196
7/27/2018,2,79.5,60.7,69.1,81.9,60.1,69,50852.55,46473.65,0,0,0,0,6.7,26.8,15,26.71,0.21
7/28/2018,2,76.1,59.8,67.7,78.8,59.4,68.1,50755.8,46428.41,0,0,0,0,6.4,23.3,5,26.19,0.196
7/29/2018,2,72.4,59.3,66.3,74.2,60.1,66.7,50657.06,45324.22,0,0,0,0,6.6,24.6,3,22.71,0.163
7/30/2018,3,76,59.8,68.5,78.1,60.3,68.8,50556.43,46082,0,0,0,0,7.2,25.5,6,25.95,0.196
7/31/2018,1,74.4,61.4,67.8,76.6,60.9,67.9,50454.03,46090.97,0,0,0,0,5.4,21.7,360,23.87,0.18
8/1/2018,1,74.5,59.7,66,76.4,59.8,66,50349.98,45978.07,0,0,0,0,6.7,24.4,5,25.88,0.187
8/2/2018,2,74.3,58.2,64.8,76,57.1,64.4,50244.38,46084.22,0,0,0,0,6.9,24.4,8,26.01,0.185
8/3/2018,0,80.4,56.7,69.2,82.2,55.4,68.3,50137.36,46118.27,0,0,0,0,5.9,23.3,14,27.96,0.224
8/4/2018,0,82.4,57.5,72.2,84.4,56.9,70.4,50029,46315.18,0,0,0,0,5.9,26.6,24,28.56,0.247
8/5/2018,0,78.5,56,66.9,78.3,54.5,65.9,49919.43,46082.93,0,0,0,0,6.4,25.7,15,26.6,0.201
8/6/2018,0,83.6,59.3,70.9,85.2,55.4,68.9,49808.75,46098.2,0,0,0,0,7.2,28.9,24,28.92,0.244
8/7/2018,0,76.5,58.5,68.1,78.4,57,67.2,49697.06,45799.97,0,0,0,0,6.2,25.3,15,26.52,0.202
8/8/2018,1,78.2,59.2,70.4,80.9,58.8,70.9,49584.46,45575.67,0,0,0,0,4.7,17.2,2,24.25,0.191
8/9/2018,0,85,61.7,74.4,88.4,62,76,49471.05,45534.05,0,0,0,0,4.1,17.2,2,25.74,0.209
8/10/2018,1,82.7,67.1,74.9,85.3,65.2,75.4,49356.92,45475.49,0,0,0,0,6.3,23.5,306,26.01,0.213
8/11/2018,1,80.5,61.9,71.8,84.2,60.5,72,49242.18,45479.88,0,0,0,0,6.4,22.8,347,26.82,0.208
8/12/2018,1,77.5,62,69.9,80.1,62,70.3,49126.47,45475.96,0,0,0,0,5.2,19,313,26.39,0.197
8/13/2018,2,72.8,59.9,65.5,75.8,60.5,67,49009.06,45053.84,0,0,0,0,5.8,19.9,326,22.66,0.158
8/14/2018,3,71,58.5,63.5,73.5,59.2,64.1,48890.05,43445.75,0,0,0,0,7.1,23.7,346,23.61,0.156
8/15/2018,3,71.5,58.3,64,74.2,59.2,65,48769.56,44552.28,0,0,0,0,6.7,22.4,342,22,0.148
8/16/2018,3,75.5,60.4,66.4,79.3,61.6,68,48647.7,41931.73,0,0,0,0,6.3,20.8,340,21.97,0.158
8/17/2018,1,80.5,61,71.5,85.1,63.1,74.1,48524.57,44975.9,0,0,0,0,4.7,18.3,327,24.67,0.186
8/18/2018,1,84.5,67.8,77.2,87,65.9,76.3,48400.28,44902.62,0,0,0,0,4.3,17,270,25.78,0.209
8/19/2018,1,77.8,62.3,69.5,81.3,61.3,69.6,48274.93,44208.54,0,0,0,0,4.6,17.7,335,22.56,0.179
8/20/2018,3,70.7,59,64.1,72.4,61,65.2,48148.64,42487.29,0,0,0,0,5.9,20.1,262,20.63,0.142
8/21/2018,3,69.9,57.3,62.3,72.9,58.3,63.7,48021.5,40184.7,0,0,0,0,5.6,19.5,276,21.22,0.139
8/22/2018,2,71.8,58,63.7,74.3,59.7,65.2,47893.59,43534.64,0,0,0,0,8.3,28.2,242,23.24,0.152
8/23/2018,3,70.9,55.3,62.2,74.8,56,63.5,47765.04,43933.72,0,0,0,0,5.8,21,311,22.41,0.146
8/24/2018,2,71.2,56.5,62.8,74.5,56.9,64.1,47635.92,43534.45,0,0,0,0,5.9,21,322,23.88,0.157
8/25/2018,3,69.8,57.2,63.1,71.9,58.3,64.4,47506.34,42564.04,0,0,0,0,5.6,19.7,298,21.83,0.145
8/26/2018,2,69.8,56.9,62.2,72,58.4,63,47376.38,38221.62,0,0,0,0,6.3,21,240,21.65,0.144
8/27/2018,3,67.1,56.1,61,68,56.7,61.6,47246.13,41890.04,0,0,0,0,7.1,24.4,247,17.47,0.112
8/28/2018,3,68.9,56.2,61.1,71.4,57.3,62.3,47115.68,42709.77,0,0,0,0,7.2,24.8,263,23.02,0.145
8/29/2018,51,69,56.9,61.7,71.6,57.4,62.4,46985.12,36900.07,0.031,0.031,0,3,6.9,24.6,220,21.83,0.141
8/30/2018,3,69.6,54.5,62.7,72.5,54.9,64,46854.55,43273.68,0,0,0,0,6.7,22.4,269,21.99,0.141
8/31/2018,3,73.2,54.3,61.8,76.4,54.1,62.2,46724.03,43156.62,0,0,0,0,7.2,26.2,4,22.69,0.149
9/1/2018,3,68.3,53.9,60.3,70.3,54,60.7,46593.2,36176.06,0,0,0,0,6.9,23.5,347,20.15,0.127
9/2/2018,1,76.1,59.2,66.1,78.9,59.1,67.5,46461.31,42914.59,0,0,0,0,6.2,21,242,22.62,0.162
9/3/2018,3,75.2,58.4,64.9,79.5,60.3,67.3,46328.45,41226.81,0,0,0,0,4,15.9,224,19.98,0.139
9/4/2018,1,76.1,59.7,66,80.8,60.8,68.1,46194.7,41715.98,0,0,0,0,5.5,17.9,218,19.84,0.143
9/5/2018,1,71,59.5,64,73.7,61.1,65.6,46060.16,41713.08,0,0,0,0,5.7,19.5,235,16.25,0.113
9/6/2018,2,75.2,58.2,67.1,78.5,59.5,68.1,45924.91,42732.29,0,0,0,0,5.6,20.1,2,22.68,0.17
9/7/2018,0,82.1,62,69.7,85,60.8,69.3,45789.07,42686.6,0,0,0,0,6.5,22.1,17,23.42,0.191
9/8/2018,0,77.8,55.5,66.3,79.3,55,65.8,45652.7,42640.84,0,0,0,0,5.9,23.5,15,23.96,0.181
9/9/2018,2,72.8,50.8,62.1,74.4,48.9,61.5,45515.89,42507.09,0,0,0,0,6.3,21.9,2,23.52,0.161
9/10/2018,2,71.8,52.2,61.1,72.8,51,60.8,45378.74,42371.99,0,0,0,0,5.4,23,356,22.38,0.15
9/11/2018,0,72.9,51.3,61.6,73.8,49.5,60.8,45241.32,42236.45,0,0,0,0,6.3,25.1,360,23.66,0.159
9/12/2018,3,66.5,50.8,57.9,67,48.8,57.1,45103.73,42100.55,0,0,0,0,7.3,27.3,350,23.4,0.139
9/13/2018,3,65.3,49.2,57.5,65.8,47.9,56.9,44966.05,41964.39,0,0,0,0,7.8,27.3,353,22.62,0.134
9/14/2018,3,67.2,50.4,57.8,66.7,48.3,56.9,44828.36,40547.26,0,0,0,0,7.2,23.7,353,21.45,0.135
9/15/2018,3,64.7,49.5,57.1,65.2,47.8,56.3,44690.75,39436.69,0,0,0,0,8.2,27.7,352,21.14,0.123
9/16/2018,3,67.4,50,58.5,67.9,45.6,57.2,44553.29,41555.07,0,0,0,0,7.8,26.6,13,22.95,0.146
9/17/2018,3,65.7,49.9,57.2,66.4,48,56.6,44416.07,36862.14,0,0,0,0,6.9,24.8,348,19.86,0.119
9/18/2018,3,64.5,51.9,57.2,64.9,50.4,56.8,44279.16,39021.76,0,0,0,0,6.9,23.9,347,18.73,0.111
9/19/2018,3,75.5,49.2,62,75.8,47.3,60.7,44142.66,41146.24,0,0,0,0,8.1,27.3,15,21.05,0.154
9/20/2018,0,84.4,60.2,72.6,84.8,55.2,69.8,44006.65,41010.46,0,0,0,0,7.7,25.5,29,22.36,0.209
9/21/2018,0,78.4,59.5,70.2,80.7,55.7,69.6,43870.73,40874.24,0,0,0,0,6.7,15.7,180,20.87,0.164
9/22/2018,0,75.2,60.2,67.4,77.4,59.4,67.6,43734.13,40387.71,0,0,0,0,4.3,16.8,333,19.58,0.142
9/23/2018,1,73.8,54.4,63.6,73.8,52,61.7,43596.92,40599.25,0,0,0,0,6,22.4,15,21.57,0.157
9/24/2018,1,74.6,54.7,64.1,74.7,51.4,62.7,43459.2,40052.22,0,0,0,0,5.3,19.2,190,19.61,0.143
9/25/2018,0,75.1,54.9,65.2,78,52.2,64.7,43321.05,39273.42,0,0,0,0,3.7,15,227,18.67,0.135
9/26/2018,1,82,60.2,69.5,86,57.8,69.7,43182.55,39718.45,0,0,0,0,3.5,15.2,3,19.22,0.15
9/27/2018,1,77.1,60.2,67.3,79.8,62.1,68.3,43043.8,36351.77,0,0,0,0,4.2,15.9,330,16.41,0.121
9/28/2018,3,65.2,54.4,59.5,64.7,54.4,59.8,42904.89,36876.35,0,0,0,0,5.4,19.2,263,15.44,0.097
9/29/2018,2,68.3,51.4,60.2,68.3,51,59.8,42765.89,39058.13,0,0,0,0,8.4,28,200,18.89,0.119
9/30/2018,55,69.5,54.9,62,71.9,55,62.9,42626.91,35069.95,0.039,0.039,0,1,5.4,19.2,299,16.44,0.109
10/1/2018,1,75.3,55.4,64.3,77.4,54.5,65.3,42488.04,38107.92,0,0,0,0,5.4,19,225,18.72,0.131
10/2/2018,61,73.5,61.7,66.8,76.8,61.5,68.1,42349.34,33346.91,0.083,0.083,0,4,8.9,30.6,191,17.3,0.123
10/3/2018,55,71.3,59.2,64.5,72.3,61.5,66.8,42210.93,20764.92,0.224,0.224,0,19,9.9,34.7,143,10.24,0.072
10/4/2018,51,67.5,57.6,62.1,68.1,58.9,63.6,42072.88,31316.15,0.028,0.028,0,3,7.4,26.2,220,13.32,0.085
10/5/2018,3,67.4,53.4,59.2,67.4,53.4,59.1,41935.29,38083.34,0,0,0,0,6.8,23.3,357,18.67,0.114
10/6/2018,3,64.7,54.8,59.1,65.5,54.9,59.1,41798.24,35118.93,0,0,0,0,9.2,32.7,346,15.99,0.089
10/7/2018,0,72.8,56,64,70.5,52.8,61.2,41661.84,38201.67,0,0,0,0,8.9,34.9,26,19.29,0.152
10/8/2018,0,74.7,57.5,65.4,72.6,54.3,62.7,41526.17,37969.5,0,0,0,0,8.1,25.9,9,18.76,0.155
10/9/2018,1,72.5,54.7,62.2,74.1,52.9,61.3,41391.34,37550.61,0,0,0,0,6,19.7,191,17.77,0.123
10/10/2018,51,66.5,52.1,59.1,65.1,51.8,57.8,41257.42,33421.08,0.004,0.004,0,1,9.9,31.1,192,13.67,0.089
10/11/2018,3,66.8,51.2,58.1,65.7,50.6,57.8,41124.01,36115.89,0,0,0,0,5.9,19.7,302,13.94,0.089
10/12/2018,1,79.5,55.9,66.8,79.3,54.1,65.2,40990.26,37143.93,0,0,0,0,6.3,22.1,46,16.69,0.141
10/13/2018,0,75,55.5,66.2,75.1,54.7,64.6,40856.25,37173.25,0,0,0,0,5.9,20.4,199,17.86,0.139
10/14/2018,2,67.9,54.5,59.9,70,52.6,59.5,40722.09,34399.37,0,0,0,0,4.7,17.9,272,15.7,0.101
10/15/2018,0,77.1,51.7,65.5,75.6,48,62.6,40587.87,36997.19,0,0,0,0,4.5,16.6,33,17.87,0.139
10/16/2018,0,74.5,54.8,63.7,70.1,50.7,59.3,40453.7,36971.3,0,0,0,0,6.3,21.5,22,17.94,0.147
