latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,,,,,,,
37.785587,-122.40964,19,-28800,America/Los_Angeles,PST,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),daylight_duration (s),sunshine_duration (s),precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (inch)
3/15/2018,61,53.9,46.2,50.3,46.3,39.2,42.4,42993.94,28684.65,0.323,0.323,0,16,22.5,38,229,12.34,0.072
3/16/2018,55,51.3,48.2,49.7,43.8,39.9,41.6,43142.27,36011.8,0.291,0.291,0,18,20.6,32.9,263,16.22,0.092
3/17/2018,53,51.2,44.7,49.1,48.5,40.2,44.9,43290.51,39210.68,0.059,0.059,0,8,12.1,21.7,258,16.94,0.085
3/18/2018,3,54.3,44,49.8,50.2,39,46,43438.55,31295.03,0,0,0,0,9.7,19.5,189,16.25,0.086
3/19/2018,2,61.9,45,53.2,60.5,40.4,49.4,43586.31,40005.68,0,0,0,0,9.6,16.1,52,21.21,0.124
3/20/2018,63,56,52.2,53.9,52.9,48.7,51,43733.66,0,0.638,0.638,0,19,11.9,29.3,86,4.47,0.039
3/21/2018,55,61.6,52.8,57.7,58.2,50.4,54.5,43880.54,7599.45,0.358,0.358,0,16,19.6,31.8,174,9.6,0.057
3/22/2018,63,57,48.2,53.1,51.3,36.1,43.8,44026.82,28691.69,0.681,0.681,0,11,24.3,39.6,255,15.56,0.092
3/23/2018,55,54.2,47.9,51.2,49.9,39.5,44.7,44172.41,39987.21,0.043,0.043,0,1,16,25.9,236,20.56,0.12
3/24/2018,61,52,47.2,49.8,46.6,37.7,42.9,44317.22,36900.38,0.276,0.276,0,8,18.9,31.1,270,19.97,0.109
3/25/2018,51,53.6,46.7,50.2,47.1,38.4,43.1,44461.66,40749.23,0.02,0.02,0,4,17.9,29.3,291,21.66,0.119
3/26/2018,1,59.7,43.6,52,55.8,38,46.2,44606.6,41450.62,0,0,0,0,18.4,30.9,316,22.99,0.134
3/27/2018,1,60.7,50.3,55.7,59.3,44.3,52.8,44751.96,41540.33,0,0,0,0,14,23,265,22.86,0.123
3/28/2018,0,67.9,49.6,56.9,69.5,46.9,54.8,44897.65,41630.37,0,0,0,0,16.8,27.5,249,22.96,0.13
3/29/2018,1,73.1,52.7,60.7,74.1,50.3,59,45043.59,41720.63,0,0,0,0,16.3,26.2,273,23.18,0.151
3/30/2018,1,72.4,50.8,60.6,75.3,48.8,60.1,45189.69,41811.02,0,0,0,0,12.5,23.3,268,21.87,0.142
3/31/2018,1,59.2,51.2,55,56.3,48.2,51.6,45335.84,40390.84,0,0,0,0,17.3,27.5,233,22.26,0.104
4/1/2018,1,62.8,50.3,55.6,58.6,47.3,52.5,45481.98,41991.78,0,0,0,0,17,27.3,240,23.75,0.123
4/2/2018,1,62.4,50.8,55.7,61.2,48.2,52.5,45627.99,41820.86,0,0,0,0,17.6,28.9,248,23.27,0.125
4/3/2018,1,56.9,49.9,53.7,53.4,46.5,49.7,45773.8,42171.85,0,0,0,0,17.4,29.5,240,24.3,0.112
4/4/2018,3,55.8,52,53.8,50.9,45.1,47.9,45919.3,32563.47,0,0,0,0,19.9,32.4,251,19.36,0.101
4/5/2018,61,57.3,52.2,54.9,56.2,47.1,51.4,46064.4,10251.87,0.291,0.291,0,7,11.7,23.3,239,9.56,0.066
4/6/2018,63,60.7,57.2,59.1,59,52,55.8,46209,0,1.433,1.433,0,24,18.8,34.7,162,5.16,0.037
4/7/2018,63,59.7,53.7,57.4,56.2,50.4,53.2,46353.02,37610.01,0.335,0.335,0,9,17.6,32.7,240,21.2,0.096
4/8/2018,0,59.4,50.8,55.1,56.6,47.8,51,46496.34,42772.92,0,0,0,0,22.4,35.3,291,24.93,0.125
4/9/2018,51,71,50.5,59.8,68.9,47.5,58.5,46638.87,40661.9,0.008,0.008,0,1,12.3,19.2,278,23.51,0.152
4/10/2018,55,59,53.1,56.2,55.2,46.5,51.8,46780.5,29457.31,0.063,0.063,0,2,15.7,31.5,258,14.77,0.084
4/11/2018,61,57,49.4,53.5,51.5,40.2,45.9,46921.14,32460.37,0.177,0.177,0,3,25.3,42.3,263,17.76,0.111
4/12/2018,1,55.6,48.6,52.2,47.4,40.5,43.7,47060.68,43362.82,0,0,0,0,22.8,36.7,298,25.03,0.142
4/13/2018,1,61.6,46.4,54.5,58.2,41.4,50.7,47198.99,43451.84,0,0,0,0,14.8,26.6,294,25.4,0.14
4/14/2018,1,62.1,51.3,55.8,58.4,48.6,52.8,47336.5,43114.36,0,0,0,0,16.3,27.1,261,25.44,0.135
4/15/2018,61,57.9,50.3,53.5,52.2,41.6,46.8,47474.01,25194.57,0.228,0.228,0,9,23.7,36.9,254,17.59,0.1
4/16/2018,63,51.8,48,50,45.2,39.3,42,47611.45,42175.89,0.402,0.402,0,12,22.2,35.8,268,20.99,0.114
4/17/2018,1,57.8,44.7,51.1,57.1,39.4,46,47748.73,43540.68,0,0,0,0,19.8,32.4,314,26.45,0.14
4/18/2018,51,54.6,48.6,51.6,48.7,44,45.9,47885.75,30892.16,0.004,0.004,0,1,17.7,29.1,271,18.86,0.109
4/19/2018,1,60.3,45.7,53.4,56.5,41.3,49,48022.42,44266.98,0,0,0,0,21.8,35.1,276,26.3,0.129
4/20/2018,0,61.5,48.9,54.8,56.9,45.4,51.9,48158.63,44390.56,0,0,0,0,16.3,26.8,246,26.64,0.124
4/21/2018,1,61.4,50.2,55.6,63.2,47.3,53.6,48294.29,44300.64,0,0,0,0,15.2,25.7,242,26.47,0.134
4/22/2018,1,65.1,48.7,56.5,67.4,46,54.3,48429.29,43237.53,0,0,0,0,16.7,28.2,233,26.79,0.14
4/23/2018,1,59.3,51.8,55.3,59.4,48.8,52.5,48563.52,43762.51,0,0,0,0,16.6,27.7,240,26.88,0.114
4/24/2018,3,55.2,52.1,53.5,53.3,46.2,49.5,48696.88,42187.7,0,0,0,0,16.6,27.5,249,24.28,0.098
4/25/2018,3,54.1,50.8,52.3,50,44.4,47.1,48829.25,44711.37,0,0,0,0,17.1,28,258,25.5,0.103
4/26/2018,3,53.3,49.8,51.6,47.4,42.9,44.5,48960.53,42277.43,0,0,0,0,20.4,32.9,262,24.61,0.1
4/27/2018,51,59,51.8,55.5,55.8,43.4,51.1,49090.6,44757.09,0.004,0.004,0,1,17.5,27.5,254,25.25,0.13
4/28/2018,51,57.4,52.9,55.2,53.6,48,50.7,49219.34,44639.61,0.004,0.004,0,1,16.2,29.8,262,24.93,0.122
4/29/2018,3,58.1,52.5,55.1,51.6,47.3,48.6,49346.64,44836.3,0,0,0,0,23.7,38,276,22.22,0.109
4/30/2018,3,59.3,50.2,54.4,56.7,47,50.1,49472.38,39485.67,0,0,0,0,19.9,32.4,282,24.92,0.13
5/1/2018,51,60.6,49.7,54.7,57.3,46.5,50.7,49596.43,45560.36,0.008,0.008,0,1,18.4,30.6,253,27.19,0.136
5/2/2018,2,58,50.9,54.4,58,46,49.7,49718.66,45419.89,0,0,0,0,16.9,29.1,220,27.75,0.127
5/3/2018,3,54.7,50.7,52.7,50.6,45,47,49838.95,38922.62,0,0,0,0,18.9,30.4,255,24.89,0.104
5/4/2018,3,60.6,51.2,54.8,56.6,45.8,50.8,49957.64,45510.82,0,0,0,0,16.4,28.9,251,27.14,0.129
5/5/2018,2,57.5,52.2,54,51.3,44.5,48.1,50075.53,36890.93,0,0,0,0,20.3,32.9,254,21.44,0.098
5/6/2018,3,58.8,51.7,54.9,53.1,45.2,48.8,50192.52,41274.24,0,0,0,0,22.6,37.1,265,26.68,0.129
5/7/2018,0,65.1,51.4,57.4,63.9,48.5,54.5,50308.51,46878.73,0,0,0,0,17.9,30,252,28.74,0.157
5/8/2018,3,60,52.7,55.8,56.1,47.5,50.9,50423.4,46491.61,0,0,0,0,21.4,35.8,252,27.04,0.114
5/9/2018,3,61,54.3,56.9,53.1,48.4,51,50537.07,45491.03,0,0,0,0,23.5,38.5,270,27.12,0.128
5/10/2018,1,64.7,52.7,58.2,60.6,49.4,54.7,50649.43,46851.85,0,0,0,0,20.2,33.6,270,27.57,0.154
5/11/2018,1,74.8,53.7,62.1,68.7,52.2,58.3,50760.37,47281.66,0,0,0,0,19.8,33.1,277,29.27,0.2
5/12/2018,3,67.2,55,61.3,63.3,49,55.2,50869.76,47595.57,0,0,0,0,23.3,39.4,247,28.63,0.182
5/13/2018,3,59.2,54.3,56.4,53.6,48.4,50.6,50977.5,41005.92,0,0,0,0,19,32,235,24.31,0.126
5/14/2018,3,57.8,53.7,55.1,52.7,47.7,49.7,51083.46,43532.02,0,0,0,0,19.2,32.7,261,26.29,0.127
5/15/2018,3,59.6,53.3,56.1,54.4,47.6,50.8,51187.54,42129.6,0,0,0,0,17.8,30.6,255,24.48,0.13
5/16/2018,51,59.6,53.4,56.2,55.3,48.1,50.9,51289.61,47873.43,0.004,0.004,0,1,17,29.1,263,26.62,0.14
5/17/2018,2,62.4,52.5,56.6,58,46.9,51.8,51389.54,47937.74,0,0,0,0,22.6,36.9,267,27.81,0.14
5/18/2018,3,60.3,53.4,55.8,54,46.7,49.6,51487.22,46098.1,0,0,0,0,22,36.5,258,26.11,0.123
5/19/2018,2,58.8,52.3,55.1,50.8,42.8,46.3,51582.51,47648.77,0,0,0,0,25.2,41.4,267,28.35,0.135
5/20/2018,3,59.8,52,55.2,52.7,43.4,47.6,51675.3,44812.38,0,0,0,0,24.8,40.9,272,26.9,0.137
5/21/2018,1,61.5,52.3,55.6,56.9,45.9,50.8,51765.45,48427.09,0,0,0,0,21.4,35.8,243,28.84,0.137
5/22/2018,3,57,52.5,54.4,52.2,46.3,48.3,51852.83,37527.52,0,0,0,0,20.9,35.3,245,22.95,0.101
5/23/2018,3,58.1,53.2,55.2,53.6,47.2,49.5,51937.3,36841.54,0,0,0,0,16.5,28.6,258,20.89,0.105
5/24/2018,51,58.2,52.6,55.2,52.8,47.4,49.7,52019.13,44808.02,0.004,0.004,0,1,17.5,29.8,257,22.44,0.115
5/25/2018,51,57.9,53.3,55.8,53.6,48.3,51.5,52098.88,9477.22,0.039,0.039,0,5,14.3,24.2,242,11.53,0.074
5/26/2018,51,61.7,53.4,56.6,58.8,49,53.7,52176.5,44072.09,0.008,0.008,0,2,18,32.9,260,25.79,0.135
5/27/2018,1,58.9,53.6,56.7,56.7,51.5,53.8,52251.91,48876.09,0,0,0,0,18,30.9,229,29.29,0.133
5/28/2018,0,62.9,55.2,58.9,62.6,53.2,56.7,52325.02,48943.39,0,0,0,0,15.8,28,236,29.54,0.149
5/29/2018,0,68.4,55.8,60.8,65.9,52,57.8,52395.78,49008.45,0,0,0,0,17.6,30,240,29.85,0.177
5/30/2018,2,59.1,52.9,55.6,50.6,41.3,46.5,52464.08,46983.04,0,0,0,0,28.6,46.3,266,28.98,0.151
5/31/2018,53,60.2,53,56.2,54.7,42.2,48.4,52529.86,49131.54,0.024,0.024,0,1,25.4,41.4,281,29.13,0.162
6/1/2018,0,66.1,52,58.9,60.2,49.4,55.7,52593.01,49189.43,0,0,0,0,19,32.2,249,30.05,0.178
6/2/2018,0,64.3,54.3,59.3,60.9,52.3,56.5,52653.49,49244.8,0,0,0,0,17.4,30,233,30.21,0.167
6/3/2018,1,64.9,55.3,59.5,60.5,52.5,56.7,52711.2,49297.58,0,0,0,0,16.1,28.6,233,29.98,0.163
6/4/2018,0,65.8,55.4,60,60.1,50.3,54.9,52766.05,49347.7,0,0,0,0,23.5,38.9,260,30.76,0.181
6/5/2018,0,64.7,52.3,57.3,63.6,46.5,53.1,52817.97,49395.09,0,0,0,0,19.3,32.7,258,30.63,0.173
6/6/2018,3,63.6,52.8,56.5,59.5,45.3,50.3,52866.88,46322.43,0,0,0,0,25.1,41.2,264,28.16,0.146
6/7/2018,3,62.7,53.3,56.9,55.1,45.5,50.2,52912.7,46962.8,0,0,0,0,22.9,37.8,265,29.01,0.154
6/8/2018,3,67.9,54.1,58.6,64.9,47.5,53.3,52955.36,49426.58,0,0,0,0,24.6,41.2,265,30.11,0.168
6/9/2018,3,65.1,54.4,58.7,57.3,47.5,51.6,52994.77,48123.45,0,0,0,0,32.2,51.7,282,27.99,0.173
6/10/2018,1,65.4,52,58.7,59.7,48.8,53.5,53030.85,49439.05,0,0,0,0,23.2,39.4,283,30.36,0.19
6/11/2018,0,68.8,55.4,61.4,65.4,52.5,58.8,53063.54,49443.03,0,0,0,0,18.8,32,248,30.52,0.187
6/12/2018,0,70.5,56.1,62.5,67.2,55,60.5,53092.75,49445.55,0,0,0,0,17.6,30.4,237,30.65,0.187
6/13/2018,0,72.9,55.3,62,72.1,52.3,59.6,53118.53,49446.49,0,0,0,0,18.3,31.1,249,30.56,0.197
6/14/2018,1,61.5,54.2,57.3,59.5,49.1,52.6,53141.09,49445.48,0,0,0,0,18.5,32.9,227,29.96,0.154
6/15/2018,3,60.3,54.2,56.9,57.7,46.9,51,53160.41,48907.51,0,0,0,0,24.6,40.3,217,28.92,0.143
6/16/2018,3,64.7,54.6,58.1,62.8,46,52.2,53176.52,49437.68,0,0,0,0,24.3,40.5,216,29.89,0.16
6/17/2018,3,65.2,55.5,59.6,64.2,48.3,55.7,53189.41,49431.01,0,0,0,0,20.5,34.9,223,29.42,0.17
6/18/2018,3,60.1,54.1,57.6,58.5,48.4,53.9,53199.07,40872.94,0,0,0,0,19,32.7,254,27.35,0.131
6/19/2018,3,60.6,53.3,56.3,54.5,47.7,50.4,53205.52,44464.39,0,0,0,0,22.2,37.1,252,28.08,0.129
6/20/2018,3,61.5,53.3,56.7,55.1,47.2,50.3,53208.76,48751.31,0,0,0,0,22.3,37.4,257,29.62,0.139
6/21/2018,2,66,52.9,58.1,63.1,48,54.5,53208.81,48440.27,0,0,0,0,16.2,30.4,243,30.46,0.165
6/22/2018,0,68.4,55,62,65.4,52.7,60.2,53205.66,49375.09,0,0,0,0,16.8,29.1,224,31.03,0.182
6/23/2018,0,72.9,57.6,63.9,70.4,55.3,61.9,53199.33,49358.37,0,0,0,0,16.9,29.5,231,30.79,0.197
6/24/2018,3,66.8,55.5,60.5,62.2,49.6,55.6,53189.83,46454.54,0,0,0,0,23.8,39.4,234,26.53,0.143
6/25/2018,51,61.5,55.8,57.9,57.6,50.1,52.9,53177.18,43200.84,0.004,0.004,0,1,19.4,32.7,232,27.73,0.136
6/26/2018,0,60.4,54.2,57.5,57.4,48.7,52.8,53161.38,49300.86,0,0,0,0,18.3,31.3,233,31.15,0.152
6/27/2018,3,60.7,54.3,57,57.6,48.9,51.6,53142.46,48274.61,0,0,0,0,20.4,35.1,233,28.1,0.135
6/28/2018,0,67.5,55.5,60.6,63.3,50,56.3,53120.43,49257.24,0,0,0,0,17.8,30.6,259,30.39,0.183
6/29/2018,0,69.5,55.7,62,65.6,54.6,59.9,53095.31,49234.09,0,0,0,0,19.3,33.1,228,30.36,0.18
6/30/2018,1,67.1,57.4,61.6,65,55.3,58.7,53067.12,49210.14,0,0,0,0,20.3,34.9,236,30.34,0.17
7/1/2018,3,64.8,57.5,60,61.8,51.1,55.5,53035.88,47230.58,0,0,0,0,23.1,38,235,26.22,0.133
7/2/2018,3,61.7,56,58.5,60.1,50.3,54.2,53001.61,47673.43,0,0,0,0,20.1,34,235,28.27,0.136
7/3/2018,3,67.6,55.4,60.2,65.5,49.7,55.4,52964.15,49132.8,0,0,0,0,20.3,34.2,216,29.47,0.171
7/4/2018,3,61.9,56.5,59.1,56.8,51.2,54.1,52923.23,49106.56,0,0,0,0,19.1,32.7,230,28.47,0.146
7/5/2018,3,64.7,54.4,59.3,60.6,50.3,56.2,52878.92,47529.47,0,0,0,0,19.3,32.7,261,29.61,0.155
7/6/2018,3,76.2,59.8,65,74.9,59,63.1,52831.32,25200,0,0,0,0,15.9,28.2,246,17.82,0.148
7/7/2018,1,71.7,57.9,63.8,68.3,57.4,61.4,52780.52,49012.09,0,0,0,0,19.3,32.7,244,29.96,0.196
7/8/2018,0,71.1,57,63.4,68,53.7,59.7,52726.62,48982.88,0,0,0,0,19.6,33.1,251,30.3,0.205
7/9/2018,0,73,56.8,64.8,67.8,53.6,60.6,52669.72,48943.91,0,0,0,0,18.7,32.2,252,30.06,0.224
7/10/2018,0,75.1,59,64.5,71.4,56.2,61,52609.91,48908.15,0,0,0,0,22.2,37.4,252,30.09,0.209
7/11/2018,3,65.6,56.3,60.8,64.8,52.7,58.3,52547.28,47666.68,0,0,0,0,16.2,28.9,234,27.57,0.149
7/12/2018,3,63.3,56.7,60.5,59.9,51.5,56.7,52481.93,47127.04,0,0,0,0,18.3,32,249,25.21,0.135
7/13/2018,51,66.3,58.8,61.2,61.2,54.2,57.9,52413.96,43796.5,0.012,0.012,0,2,18.3,31.3,251,24.54,0.136
7/14/2018,3,61.5,57.9,59.2,57.6,51.6,54.7,52343.45,48053.12,0,0,0,0,20.7,35.1,255,26.9,0.122
7/15/2018,3,60.9,57.2,58.8,56.7,53,54.5,52270.51,46878.7,0,0,0,0,19.5,32.9,252,27.85,0.132
7/16/2018,51,64,56.1,59.1,60.5,51.9,55.4,52195.23,46800,0.008,0.008,0,2,19.3,32.7,251,27.68,0.131
7/17/2018,51,61.7,55.8,58.8,58.9,52,55.4,52117.7,43878.88,0.004,0.004,0,1,18.1,31.1,241,27.62,0.126
7/18/2018,3,64.8,56.8,60.7,61.8,53.4,57.6,52038.01,44691.83,0,0,0,0,18.2,31.3,231,26.76,0.139
7/19/2018,3,65.1,56.6,60.8,63.2,51.4,57.2,51956.26,45174.09,0,0,0,0,18.9,32.2,233,26.96,0.143
7/20/2018,3,69,58.2,62.7,67.5,53.8,59.6,51872.54,46800,0,0,0,0,19.5,33.3,240,27.53,0.156
7/21/2018,3,65.1,59.2,61.9,62.6,55.8,58.8,51786.93,47960.24,0,0,0,0,18.4,31.8,249,27.28,0.141
7/22/2018,3,64,59.8,62,61.9,57.1,59.3,51699.52,45438.17,0,0,0,0,18.9,31.5,256,26.35,0.136
7/23/2018,3,63.9,58.1,61,60.1,54.9,57.2,51610.02,47856.1,0,0,0,0,21.7,36,253,27.1,0.132
7/24/2018,3,63.7,57.8,60.6,58.9,53.6,56.3,51517.77,46375.15,0,0,0,0,20.5,34.7,249,26.47,0.131
7/25/2018,2,68.2,57.2,62,64.4,52.3,58.2,51422.92,47078.22,0,0,0,0,20.8,35.6,244,28.12,0.158
7/26/2018,3,64.1,57.3,60.2,59.1,52.6,55.5,51325.57,46563.83,0,0,0,0,22.8,37.1,241,26.85,0.131
7/27/2018,3,61.7,55.2,58.6,57,49,53.1,51225.88,44655.28,0,0,0,0,21.7,35.8,238,27.12,0.124
7/28/2018,3,62.5,55.3,58.9,58.6,51,55,51123.96,46616.59,0,0,0,0,18,31.8,233,26.8,0.13
7/29/2018,3,62.3,55.6,58.8,57.9,50.3,54,51019.94,46416.07,0,0,0,0,21.9,36.2,239,24.48,0.116
7/30/2018,3,63.7,55.3,58.5,59.8,50.9,54.4,50913.95,46363.71,0,0,0,0,19.2,31.1,234,26.26,0.127
7/31/2018,3,63.4,55.3,58.2,60.4,51.2,54.6,50806.1,46309.89,0,0,0,0,18.1,30,227,26.36,0.128
8/1/2018,3,62.1,54.1,57.6,56.9,48.1,52.4,50696.53,46323.14,0,0,0,0,21.1,34.9,238,26.47,0.12
8/2/2018,3,64.2,54.3,58.3,61.1,49.1,53.7,50585.33,46271.33,0,0,0,0,21.5,35.3,236,26.6,0.131
8/3/2018,0,69.6,54.2,60.3,66.7,50.9,58,50472.65,46482.07,0,0,0,0,14.6,26.4,217,28.5,0.162
8/4/2018,1,73.8,57,63.2,70.7,54.8,60.3,50358.59,46673.93,0,0,0,0,20.6,34.9,243,28.41,0.19
8/5/2018,3,66.7,55.1,60.1,65.6,50.8,56.7,50243.25,46023.48,0,0,0,0,16.4,28.9,235,26.97,0.155
8/6/2018,0,68.6,55.2,61.7,65.5,53.3,59,50126.75,46364.3,0,0,0,0,20.2,33.8,231,28.23,0.172
8/7/2018,2,65.2,54.3,58.5,61.4,50.1,54.4,50009.21,45987.18,0,0,0,0,18,30.4,231,26.2,0.131
8/8/2018,3,57.9,54.2,56,57.9,49.8,52.8,49890.71,41205.51,0,0,0,0,15.5,25.7,232,24.69,0.108
8/9/2018,3,59.6,53,56.5,57.7,48.8,53.7,49771.38,44129.52,0,0,0,0,16,29.1,231,25.73,0.117
8/10/2018,3,66.9,54.4,59.7,61.8,51.3,55.6,49651.31,45703.57,0,0,0,0,19.8,33.3,232,26.5,0.14
8/11/2018,0,67.4,58.8,62.2,64.3,55.5,58.4,49530.61,45794.15,0,0,0,0,20.8,34.7,230,27.53,0.161
8/12/2018,2,61.3,57,59,59.3,51.5,55.1,49408.88,45722.3,0,0,0,0,19.2,32.4,229,26.73,0.125
8/13/2018,3,61.1,55.8,57.6,56.4,49.8,52.6,49285.39,44576.6,0,0,0,0,20.1,33.3,241,22.67,0.1
8/14/2018,51,61.5,55.7,58.4,56.6,50.5,53.6,49160.22,31989.77,0.004,0.004,0,1,20.9,35.1,253,20.38,0.093
8/15/2018,51,62.4,57.4,59.5,58,52.5,55,49033.51,37675.12,0.008,0.008,0,2,21.6,36,257,22.93,0.107
8/16/2018,3,62.3,55.6,58.6,57.4,51,54.3,48905.37,43446.54,0,0,0,0,20.5,34.7,254,24.54,0.114
8/17/2018,3,60.7,55,56.8,59.9,50.8,53.6,48775.91,42261.64,0,0,0,0,16.7,29.3,247,25.08,0.117
8/18/2018,3,61.1,54.6,57.7,60.1,52.2,55.2,48645.23,44237.57,0,0,0,0,16,28.4,245,25.92,0.122
8/19/2018,51,60,55.6,57.2,57.6,50.7,53.8,48513.46,42005.95,0.008,0.008,0,2,17.1,29.8,235,24.79,0.111
8/20/2018,3,62.7,56.6,58.8,59.3,52.3,54.6,48380.71,42927.63,0,0,0,0,18.9,32.2,228,23.38,0.118
8/21/2018,3,63.9,57.1,60.1,61.1,53.2,56.8,48247.06,38214.94,0,0,0,0,16.6,28.2,236,19.23,0.107
8/22/2018,3,64,57.4,60.3,63.4,54.4,59.2,48112.64,41519.71,0,0,0,0,14.7,24.8,254,22.69,0.118
8/23/2018,3,64.2,57.8,60.9,61.4,53.7,58.1,47977.54,43791.82,0,0,0,0,17.2,29.5,257,20.57,0.114
8/24/2018,3,62.5,56.3,58.8,60.8,51.6,55.1,47841.86,44497.79,0,0,0,0,16.7,28.9,252,24.27,0.124
8/25/2018,3,61.3,56.5,58.5,58.6,51.2,55.3,47705.7,43901.29,0,0,0,0,15.7,28,231,23.94,0.117
8/26/2018,3,63.8,56.1,59.1,60.4,51.9,55.2,47569.14,41492.14,0,0,0,0,18,30.9,232,23.87,0.125
8/27/2018,3,64.9,57.6,60.1,62.3,52.7,56.3,47432.3,43524.82,0,0,0,0,15.8,27.5,229,21.29,0.12
8/28/2018,51,65.4,58.6,61.3,62.6,55.5,58.7,47295.27,37021.32,0.008,0.008,0,2,14.9,26.6,242,19.7,0.118
8/29/2018,51,66.4,58.5,62.3,64.9,57.8,61,47158.12,34863.8,0.024,0.024,0,4,16.6,28.6,229,20.81,0.122
8/30/2018,51,65.1,58.5,61.6,63.7,54.3,59.3,47020.95,37407.71,0.008,0.008,0,2,17.5,28.9,261,19.31,0.121
8/31/2018,3,68.2,57.2,61.3,66.3,53.6,59.2,46883.86,42066.35,0,0,0,0,20.6,35.1,255,23.89,0.142
9/1/2018,0,67,57.3,60.9,64.1,54.8,58.3,46746.45,43169.32,0,0,0,0,17.2,29.3,238,23.86,0.137
9/2/2018,2,64.5,56.9,59.6,63.1,52.5,56.1,46607.94,42915.73,0,0,0,0,17.9,29.5,227,23.97,0.125
9/3/2018,3,64.4,57.1,59.8,61,53.1,56.1,46468.4,40971.81,0,0,0,0,17.8,30.4,236,21.82,0.116
9/4/2018,3,62.4,56.9,59.4,59.9,52.7,55.9,46327.95,39606.3,0,0,0,0,16.5,28.6,234,21.16,0.11
9/5/2018,3,60.4,56.4,58,57.1,50.9,53.6,46186.66,40784.08,0,0,0,0,17.1,28.6,243,20.28,0.099
9/6/2018,3,61.1,55.2,57.9,58.1,50.6,54.2,46044.66,41902.8,0,0,0,0,17,29.1,244,22.35,0.11
9/7/2018,2,66.4,56.1,61,62.1,53.7,58.7,45902.01,42580.3,0,0,0,0,17.6,29.5,229,23.05,0.132
9/8/2018,0,72.6,57,63.1,69.5,55,60.8,45758.83,42531.2,0,0,0,0,18.1,30.6,249,23.74,0.16
9/9/2018,0,71.1,55,62,67.5,53.6,60,45615.19,42481.98,0,0,0,0,16.4,28.9,240,23.55,0.151
9/10/2018,0,71.4,55.2,62.7,70,53.8,61.2,45471.2,42410.77,0,0,0,0,13.5,25.1,246,23.32,0.155
9/11/2018,0,71.1,56.6,62.9,66.3,54.1,59,45326.94,42268.46,0,0,0,0,18.8,32,263,23.26,0.172
9/12/2018,1,66.7,56.8,60.7,62.3,52.8,55.9,45182.49,42125.79,0,0,0,0,22.2,36.5,271,20.31,0.136
9/13/2018,2,65.1,57,60.3,59.2,52.6,55.4,45037.96,41107.09,0,0,0,0,21.5,35.6,267,22.43,0.138
9/14/2018,1,65.7,54.4,59.1,60.3,52.5,55.9,44893.41,41839.68,0,0,0,0,16,27.7,253,21.03,0.13
9/15/2018,1,63.9,55.3,58.6,57.9,50,53.1,44748.95,41696.41,0,0,0,0,21.6,35.6,268,22.08,0.116
9/16/2018,0,64.4,54.6,59.5,60.4,52.1,55.4,44604.66,41553.11,0,0,0,0,21.1,34.9,264,22.24,0.126
9/17/2018,2,65.2,55.6,58.4,60.8,49.9,54.4,44460.62,39994.53,0,0,0,0,21,34.7,255,20.72,0.117
9/18/2018,3,62.2,55.2,57.5,58.3,51.2,54.4,44316.91,40617.86,0,0,0,0,14.4,25.3,242,20.75,0.108
9/19/2018,0,68.5,52.3,60,62.8,50.5,58,44173.63,41123.9,0,0,0,0,16.2,28,235,21.56,0.131
9/20/2018,0,69.8,57.2,63.2,67.3,56.2,61.4,44030.86,40981.34,0,0,0,0,14.7,25.5,238,21.85,0.154
9/21/2018,2,68.7,54.3,60.7,66,52.3,58,43888.2,40838.35,0,0,0,0,17.7,30.4,243,20.91,0.122
9/22/2018,3,63.4,55.2,58.5,62.1,52.4,56.1,43744.81,39946.96,0,0,0,0,15.2,26.6,239,20.39,0.101
9/23/2018,1,64.9,56.1,59.8,60.8,53,56.4,43600.8,40549.68,0,0,0,0,16.1,27.5,229,21.14,0.125
9/24/2018,0,63.5,52.1,58.2,61,49.9,55.3,43456.23,40280.25,0,0,0,0,18.1,31.1,239,20.34,0.109
9/25/2018,2,60.2,53.8,57.1,58.3,50,54,43311.22,38595.46,0,0,0,0,17.3,29.1,251,19.81,0.095
9/26/2018,3,60.8,55,57.1,59.1,50.9,54.3,43165.84,37996.85,0,0,0,0,15.6,26.2,245,18.39,0.095
9/27/2018,3,59.2,54,56.5,56.8,49.1,52.5,43020.2,35192.3,0,0,0,0,18.8,31.1,249,17.63,0.083
9/28/2018,3,61.4,56.3,58.7,56.8,51.5,54.4,42874.39,34661.45,0,0,0,0,16.9,28.4,254,16.19,0.09
9/29/2018,3,68.7,57.6,62.5,65.2,55.4,59.6,42728.49,39202.1,0,0,0,0,17.8,29.8,212,15.88,0.108
9/30/2018,51,66.6,59.1,62,66.5,58.3,61.4,42582.6,33200.84,0.004,0.004,0,1,15.1,26.8,239,16.87,0.099
